Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Team,Championship,Player_Team
Ángelo Martino,ARG,"DF,MF",24.0,13,772.0,59.0,31.8,8.6,9,78.0,5,4,17.0,10,1.23,10.0,6.0,4.0,0.47,0.68,8.1,8.2,0.0,0.0,0.06,Newell's OB,Brasileiro,Ángelo Martino (Newell's OB)
Armando Méndez,URU,"DF,MF",26.0,9,703.0,78.0,28.9,7.8,8,86.0,6,1,18.0,6,1.44,9.0,4.0,5.0,0.64,0.9,9.4,4.9,4.5,0.58,0.88,Newell's OB,Brasileiro,Armando Méndez (Newell's OB)
Jeremías Pérez Tica,ARG,FW,19.0,16,728.0,46.0,30.0,8.1,7,76.0,3,9,22.0,8,1.25,8.0,4.0,4.0,0.49,0.71,7.9,6.7,1.2,0.15,0.27,Newell's OB,Brasileiro,Jeremías Pérez Tica (Newell's OB)
Djorkaeff Reasco,ECU,"FW,MF",24.0,18,664.0,37.0,27.3,7.4,7,70.0,2,11,16.0,8,1.39,5.0,4.0,1.0,0.14,0.19,8.6,6.9,1.7,0.23,0.38,Newell's OB,Brasileiro,Djorkaeff Reasco (Newell's OB)
Lisandro Montenegro,ARG,MF,19.0,12,611.0,51.0,25.1,6.8,7,76.0,2,5,16.0,9,1.42,5.0,7.0,-2.0,-0.29,-0.39,6.4,6.5,-0.1,-0.02,0.03,Newell's OB,Brasileiro,Lisandro Montenegro (Newell's OB)
Jony,ARG,"FW,MF",28.0,7,375.0,54.0,15.4,4.2,4,76.0,2,3,23.0,11,1.14,2.0,5.0,-3.0,-0.72,-0.85,2.8,5.2,-2.4,-0.57,-0.62,Newell's OB,Brasileiro,Jony (Newell's OB)
Pablo Pérez,ARG,MF,37.0,15,383.0,26.0,15.8,4.3,2,63.0,0,13,20.0,1,1.4,6.0,3.0,3.0,0.7,0.84,3.6,4.3,-0.7,-0.16,-0.13,Newell's OB,Brasileiro,Pablo Pérez (Newell's OB)
Guillermo Balzi,ARG,"MF,FW",21.0,4,189.0,47.0,7.8,2.1,2,74.0,1,2,21.0,15,1.25,2.0,2.0,0.0,0.0,0.0,3.2,1.0,2.2,1.06,1.2,Newell's OB,Brasileiro,Guillermo Balzi (Newell's OB)
Francisco González,ARG,"FW,MF",21.0,2,156.0,78.0,6.4,1.7,2,78.0,0,0,0.0,0,2.0,2.0,2.0,0.0,0.0,0.0,1.9,1.3,0.7,0.38,0.45,Newell's OB,Brasileiro,Francisco González (Newell's OB)
Justo Giani,ARG,"MF,FW",23.0,5,113.0,23.0,4.7,1.3,1,69.0,0,4,11.0,14,1.4,0.0,0.0,0.0,0.0,0.0,0.7,1.3,-0.7,-0.55,-0.53,Newell's OB,Brasileiro,Justo Giani (Newell's OB)
David Sotelo,ARG,MF,19.0,4,102.0,26.0,4.2,1.1,1,67.0,0,3,12.0,9,1.75,1.0,1.0,0.0,0.0,0.0,1.9,0.4,1.5,1.29,1.4,Newell's OB,Brasileiro,David Sotelo (Newell's OB)
Ian Glavinovich,ARG,DF,21.0,1,90.0,90.0,3.7,1.0,1,90.0,1,0,0.0,0,1.0,1.0,1.0,0.0,0.0,0.0,2.1,0.4,1.7,1.73,1.85,Newell's OB,Brasileiro,Ian Glavinovich (Newell's OB)
Leonel Vangioni,ARG,DF,35.0,1,89.0,89.0,3.7,1.0,1,89.0,0,0,0.0,14,1.0,1.0,1.0,0.0,0.0,0.0,2.1,0.4,1.7,1.75,1.87,Newell's OB,Brasileiro,Leonel Vangioni (Newell's OB)
Genaro Rossi,ARG,FW,20.0,1,57.0,57.0,2.3,0.6,1,57.0,0,0,0.0,7,1.0,1.0,1.0,0.0,0.0,0.0,0.9,0.4,0.5,0.74,0.8,Newell's OB,Brasileiro,Genaro Rossi (Newell's OB)
Julián Contrera,ARG,FW,19.0,4,65.0,16.0,2.7,0.7,0,0.0,0,4,16.0,2,1.25,0.0,1.0,-1.0,-1.38,-1.42,0.0,0.0,0.0,0.0,0.0,Newell's OB,Brasileiro,Julián Contrera (Newell's OB)
Nazareno Funez,ARG,FW,21.0,2,35.0,18.0,1.4,0.4,0,0.0,0,2,18.0,5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Newell's OB,Brasileiro,Nazareno Funez (Newell's OB)
Fabrizio Sartori,ARG,FW,20.0,1,10.0,10.0,0.4,0.1,0,0.0,0,1,10.0,2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Newell's OB,Brasileiro,Fabrizio Sartori (Newell's OB)
Marcelo Esponda,ARG,MF,20.0,1,9.0,9.0,0.4,0.1,0,0.0,0,1,9.0,13,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19,-0.14,Newell's OB,Brasileiro,Marcelo Esponda (Newell's OB)
Williams Barlasina,ARG,GK,24.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Newell's OB,Brasileiro,Williams Barlasina (Newell's OB)
Tomás Berardozzi,ARG,DF,20.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Newell's OB,Brasileiro,Tomás Berardozzi (Newell's OB)
Tomás Jacob,ARG,MF,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Newell's OB,Brasileiro,Tomás Jacob (Newell's OB)
Misael Jaime,ARG,DF,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Newell's OB,Brasileiro,Misael Jaime (Newell's OB)
Martín Luciano,ARG,DF,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Newell's OB,Brasileiro,Martín Luciano (Newell's OB)
Tomás Pérez,ARG,MF,17.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Newell's OB,Brasileiro,Tomás Pérez (Newell's OB)
Jerónimo Russo,ARG,FW,17.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Newell's OB,Brasileiro,Jerónimo Russo (Newell's OB)
Felipe San Juan,ARG,GK,21.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Newell's OB,Brasileiro,Felipe San Juan (Newell's OB)
Nicolás Castro,ARG,MF,32.0,25,1988.0,80.0,81.8,22.1,25,80.0,12,0,0.0,0,1.32,24.0,21.0,3.0,0.14,1.36,0.0,0.0,0.0,0.0,0.0,Platense,Brasileiro,Nicolás Castro (Platense)
Ramiro Macagno,ARG,GK,25.0,22,1980.0,90.0,81.5,22.0,22,90.0,22,0,0.0,5,1.32,18.0,18.0,0.0,0.0,0.6,17.1,22.7,-5.6,-0.25,0.74,Platense,Brasileiro,Ramiro Macagno (Platense)
Sasha Marcich,ARG,"DF,MF",24.0,23,1898.0,83.0,78.1,21.1,22,86.0,15,1,9.0,4,1.39,16.0,16.0,0.0,0.0,0.51,15.6,20.4,-4.7,-0.23,0.75,Platense,Brasileiro,Sasha Marcich (Platense)
Vicente Taborda,ARG,"MF,FW",21.0,25,1773.0,71.0,73.0,19.7,20,82.0,5,5,28.0,0,1.28,18.0,22.0,-4.0,-0.2,-0.34,17.3,24.1,-6.8,-0.34,0.17,Platense,Brasileiro,Vicente Taborda (Platense)
Nicolás Servetto,ARG,FW,26.0,27,1628.0,60.0,67.0,18.1,19,76.0,3,8,22.0,0,1.26,16.0,20.0,-4.0,-0.22,-0.33,14.7,22.1,-7.3,-0.4,-0.04,Platense,Brasileiro,Nicolás Servetto (Platense)
Ronaldo Martínez,PAR,"FW,MF",26.0,23,1476.0,64.0,60.7,16.4,18,75.0,5,5,24.0,3,1.17,12.0,15.0,-3.0,-0.18,-0.18,12.8,16.3,-3.5,-0.21,0.45,Platense,Brasileiro,Ronaldo Martínez (Platense)
Ignacio Vázquez,ARG,DF,25.0,22,1608.0,73.0,66.2,17.9,17,89.0,16,5,19.0,5,1.23,13.0,15.0,-2.0,-0.11,0.0,0.0,0.0,0.0,0.0,0.0,Platense,Brasileiro,Ignacio Vázquez (Platense)
Marco Pellegrino,,DF,,17,1524.0,90.0,62.7,16.9,17,90.0,15,0,0.0,5,1.29,13.0,14.0,-1.0,-0.06,0.14,13.2,19.5,-6.3,-0.37,0.05,Platense,Brasileiro,Marco Pellegrino (Platense)
Nicolás Morgantini,ARG,DF,28.0,18,1506.0,84.0,62.0,16.7,17,89.0,14,1,1.0,4,1.22,17.0,19.0,-2.0,-0.12,-0.02,15.3,20.2,-4.9,-0.29,0.26,Platense,Brasileiro,Nicolás Morgantini (Platense)
Iván Rossi,ARG,MF,29.0,17,1314.0,77.0,54.1,14.6,15,84.0,9,2,29.0,1,1.12,15.0,19.0,-4.0,-0.27,-0.35,12.5,17.8,-5.3,-0.36,0.06,Platense,Brasileiro,Iván Rossi (Platense)
Franco Díaz,ARG,MF,22.0,23,1265.0,55.0,52.1,14.1,14,78.0,6,9,20.0,2,1.26,9.0,13.0,-4.0,-0.28,-0.36,9.1,14.7,-5.6,-0.4,-0.02,Platense,Brasileiro,Franco Díaz (Platense)
Juan Infante,ARG,DF,27.0,15,1076.0,72.0,44.3,12.0,12,86.0,9,3,16.0,12,1.27,14.0,17.0,-3.0,-0.25,-0.25,10.7,16.7,-6.0,-0.5,-0.2,Platense,Brasileiro,Juan Infante (Platense)
Franco Baldassarra,ARG,"MF,FW",24.0,22,1035.0,47.0,42.6,11.5,11,72.0,2,11,23.0,5,1.36,14.0,13.0,1.0,0.09,0.35,12.0,13.9,-2.0,-0.17,0.38,Platense,Brasileiro,Franco Baldassarra (Platense)
Gastón Suso,ARG,DF,31.0,13,1010.0,78.0,41.6,11.2,11,90.0,11,2,10.0,10,1.29,13.0,19.0,-6.0,-0.53,-0.72,9.0,15.2,-6.3,-0.56,-0.29,Platense,Brasileiro,Gastón Suso (Platense)
Mauro Quiroga,ARG,FW,33.0,19,838.0,44.0,34.5,9.3,10,68.0,1,9,17.0,3,1.26,12.0,10.0,2.0,0.21,0.5,7.1,9.9,-2.8,-0.3,0.13,Platense,Brasileiro,Mauro Quiroga (Platense)
Jerónimo Cacciabue,ARG,MF,25.0,14,792.0,57.0,32.6,8.8,10,74.0,4,4,12.0,10,1.71,10.0,11.0,-1.0,-0.11,0.0,0.0,0.0,0.0,0.0,0.0,Platense,Brasileiro,Jerónimo Cacciabue (Platense)
Miguel Jacquet Duarte,PAR,DF,27.0,12,764.0,64.0,31.4,8.5,9,78.0,5,3,21.0,7,1.5,10.0,10.0,0.0,0.0,0.16,6.8,13.8,-7.0,-0.82,-0.63,Platense,Brasileiro,Miguel Jacquet Duarte (Platense)
Ignacio Arce,ARG,GK,30.0,5,450.0,90.0,18.5,5.0,5,90.0,5,0,0.0,6,1.0,8.0,11.0,-3.0,-0.6,-0.6,0.0,0.0,0.0,0.0,0.0,Platense,Brasileiro,Ignacio Arce (Platense)
Raúl Lozano,ARG,DF,25.0,5,442.0,88.0,18.2,4.9,5,88.0,4,0,0.0,0,1.6,3.0,2.0,1.0,0.2,0.38,2.7,4.2,-1.6,-0.32,0.08,Platense,Brasileiro,Raúl Lozano (Platense)
Gonzalo Asis,ARG,DF,26.0,6,433.0,72.0,17.8,4.8,5,85.0,4,1,10.0,16,0.83,5.0,6.0,-1.0,-0.21,-0.12,2.9,6.6,-3.6,-0.76,-0.45,Platense,Brasileiro,Gonzalo Asis (Platense)
Maximiliano Zalazar,ARG,"MF,FW",21.0,15,416.0,28.0,17.1,4.6,4,60.0,0,11,16.0,11,0.93,7.0,5.0,2.0,0.43,0.66,3.8,7.1,-3.3,-0.71,-0.38,Platense,Brasileiro,Maximiliano Zalazar (Platense)
Ignacio Schor,ARG,"MF,FW",22.0,19,503.0,26.0,20.7,5.6,3,65.0,0,16,19.0,1,1.16,6.0,4.0,2.0,0.36,0.59,5.4,8.0,-2.6,-0.47,-0.1,Platense,Brasileiro,Ignacio Schor (Platense)
Gonzalo Valdivia,ARG,"MF,DF",21.0,7,229.0,33.0,9.4,2.5,2,67.0,0,5,19.0,4,1.43,3.0,4.0,-1.0,-0.39,-0.31,1.6,4.2,-2.6,-1.04,-0.71,Platense,Brasileiro,Gonzalo Valdivia (Platense)
Juan Pignani,ARG,"DF,FW",21.0,5,220.0,44.0,9.1,2.4,2,90.0,2,3,13.0,10,1.2,3.0,7.0,-4.0,-1.64,-1.68,3.3,4.8,-1.6,-0.65,-0.29,Platense,Brasileiro,Juan Pignani (Platense)
Agustín Alonso,,MF,,7,233.0,33.0,9.6,2.6,1,85.0,0,6,25.0,9,1.29,4.0,3.0,1.0,0.39,0.55,0.0,0.0,0.0,0.0,0.0,Platense,Brasileiro,Agustín Alonso (Platense)
Alexis Sabella,ARG,MF,22.0,7,169.0,24.0,7.0,1.9,1,63.0,0,6,18.0,8,0.86,1.0,4.0,-3.0,-1.6,-1.6,0.9,4.2,-3.3,-1.76,-1.47,Platense,Brasileiro,Alexis Sabella (Platense)
Nadir Zeineddin,ARG,FW,22.0,9,137.0,15.0,5.6,1.5,0,0.0,0,9,15.0,10,1.22,1.0,2.0,-1.0,-0.66,-0.58,1.8,2.4,-0.7,-0.43,-0.05,Platense,Brasileiro,Nadir Zeineddin (Platense)
Alejo Monje,ARG,FW,21.0,1,7.0,7.0,0.3,0.1,0,0.0,0,1,7.0,11,3.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,-0.59,-0.2,Platense,Brasileiro,Alejo Monje (Platense)
Federico González,,FW,,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Platense,Brasileiro,Federico González (Platense)
Alejandro Miguel Sánchez,ARG,GK,36.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Platense,Brasileiro,Alejandro Miguel Sánchez (Platense)
Pablo Ramírez,ARG,MF,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Platense,Brasileiro,Pablo Ramírez (Platense)
Lautaro Toledo,ARG,MF,20.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Platense,Brasileiro,Lautaro Toledo (Platense)
Gabriel Arias,CHI,GK,35.0,24,2134.0,89.0,87.8,23.7,24,89.0,23,0,0.0,0,1.33,32.0,30.0,2.0,0.08,0.39,26.4,28.9,-2.5,-0.11,0.53,Racing Club,Brasileiro,Gabriel Arias (Racing Club)
Juan Nardoni,ARG,MF,20.0,26,1899.0,73.0,78.1,21.1,23,79.0,15,3,30.0,0,1.38,25.0,27.0,-2.0,-0.09,-0.6,22.0,23.6,-1.5,-0.07,0.45,Racing Club,Brasileiro,Juan Nardoni (Racing Club)
Leonardo Sigali,ARG,DF,35.0,19,1648.0,87.0,67.8,18.3,19,87.0,18,0,0.0,2,1.11,22.0,26.0,-4.0,-0.22,-0.79,15.8,22.5,-6.7,-0.37,-0.61,Racing Club,Brasileiro,Leonardo Sigali (Racing Club)
Gonzalo Piovi,ARG,"DF,MF",28.0,19,1597.0,84.0,65.7,17.7,19,84.0,15,0,0.0,0,1.53,25.0,16.0,9.0,0.51,1.37,21.3,21.4,-0.1,0.0,0.49,Racing Club,Brasileiro,Gonzalo Piovi (Racing Club)
Jonathan David Gómez,ARG,MF,33.0,24,1555.0,65.0,64.0,17.3,19,75.0,5,5,28.0,0,1.46,21.0,21.0,0.0,0.0,-0.1,16.2,20.4,-4.2,-0.24,-0.2,Racing Club,Brasileiro,Jonathan David Gómez (Racing Club)
Facundo Mura,ARG,"DF,MF",23.0,21,1527.0,73.0,62.8,17.0,19,77.0,9,2,34.0,3,1.33,21.0,24.0,-3.0,-0.18,-0.58,19.5,16.5,3.0,0.18,0.94,Racing Club,Brasileiro,Facundo Mura (Racing Club)
Gabriel Hauche,ARG,"FW,MF",36.0,25,1509.0,60.0,62.1,16.8,18,68.0,3,7,40.0,1,1.36,28.0,20.0,8.0,0.48,1.16,23.1,20.8,2.3,0.14,0.81,Racing Club,Brasileiro,Gabriel Hauche (Racing Club)
Maximiliano Romero,ARG,FW,24.0,20,1452.0,73.0,59.8,16.1,17,80.0,6,3,31.0,0,1.35,24.0,22.0,2.0,0.12,0.22,17.4,16.3,1.1,0.07,0.59,Racing Club,Brasileiro,Maximiliano Romero (Racing Club)
Aníbal Moreno,ARG,MF,23.0,16,1398.0,87.0,57.5,15.5,16,87.0,13,0,0.0,2,1.75,23.0,15.0,8.0,0.52,1.13,17.5,14.9,2.6,0.17,0.8,Racing Club,Brasileiro,Aníbal Moreno (Racing Club)
Gabriel Rojas,ARG,"DF,MF",25.0,16,1337.0,84.0,55.0,14.9,16,84.0,13,0,0.0,2,1.63,21.0,16.0,5.0,0.34,0.67,18.8,17.4,1.4,0.1,0.59,Racing Club,Brasileiro,Gabriel Rojas (Racing Club)
Nicolás Oróz,ARG,"MF,FW",28.0,22,1297.0,59.0,53.4,14.4,16,74.0,5,6,19.0,5,1.36,21.0,16.0,5.0,0.35,0.66,19.2,22.6,-3.5,-0.24,-0.15,Racing Club,Brasileiro,Nicolás Oróz (Racing Club)
Matías Rojas,PAR,FW,27.0,14,1015.0,73.0,41.8,11.3,13,74.0,5,1,56.0,0,1.57,17.0,12.0,5.0,0.44,0.7,13.0,10.3,2.7,0.24,0.7,Racing Club,Brasileiro,Matías Rojas (Racing Club)
Emiliano Insúa,ARG,DF,34.0,12,831.0,69.0,34.2,9.2,8,90.0,8,4,28.0,9,1.25,11.0,17.0,-6.0,-0.65,-1.04,10.6,13.1,-2.5,-0.27,-0.15,Racing Club,Brasileiro,Emiliano Insúa (Racing Club)
Tomás Avilés,ARG,"DF,MF",18.0,8,680.0,85.0,28.0,7.6,8,85.0,6,0,0.0,1,1.75,18.0,15.0,3.0,0.4,0.5,14.7,14.5,0.2,0.02,0.33,Racing Club,Brasileiro,Tomás Avilés (Racing Club)
Santiago Quiros,ARG,DF,19.0,10,661.0,66.0,27.2,7.3,8,80.0,5,2,12.0,9,1.7,11.0,6.0,5.0,0.68,0.88,7.2,10.1,-2.9,-0.4,-0.31,Racing Club,Brasileiro,Santiago Quiros (Racing Club)
Maximiliano Moralez,ARG,"MF,FW",35.0,17,653.0,38.0,26.9,7.3,6,68.0,0,11,22.0,8,1.24,8.0,13.0,-5.0,-0.69,-0.99,8.6,13.7,-5.1,-0.7,-0.73,Racing Club,Brasileiro,Maximiliano Moralez (Racing Club)
Jonathan Galván,ARG,DF,30.0,8,583.0,73.0,24.0,6.5,6,83.0,5,2,44.0,15,1.25,6.0,8.0,-2.0,-0.31,-0.45,8.4,9.3,-0.9,-0.14,0.04,Racing Club,Brasileiro,Jonathan Galván (Racing Club)
Johan Carbonero,COL,FW,23.0,7,451.0,64.0,18.6,5.0,6,72.0,3,1,18.0,0,2.0,6.0,3.0,3.0,0.6,0.69,4.1,4.3,-0.2,-0.04,0.16,Racing Club,Brasileiro,Johan Carbonero (Racing Club)
Paolo Guerrero,PER,FW,39.0,15,581.0,39.0,23.9,6.5,5,77.0,2,10,20.0,1,1.67,7.0,7.0,0.0,0.0,-0.05,8.6,8.0,0.7,0.1,0.36,Racing Club,Brasileiro,Paolo Guerrero (Racing Club)
Baltasar Gallego,ARG,"FW,MF",19.0,11,466.0,42.0,19.2,5.2,4,79.0,0,7,22.0,3,1.27,7.0,6.0,1.0,0.19,0.19,7.4,9.2,-1.8,-0.35,-0.22,Racing Club,Brasileiro,Baltasar Gallego (Racing Club)
Emiliano Saliadarre,ARG,"FW,MF",20.0,7,342.0,49.0,14.1,3.8,4,73.0,0,3,17.0,5,0.71,3.0,9.0,-6.0,-1.58,-1.88,2.4,5.3,-2.9,-0.76,-0.69,Racing Club,Brasileiro,Emiliano Saliadarre (Racing Club)
Nicolás Reniero,ARG,"FW,MF",27.0,11,451.0,41.0,18.6,5.0,3,90.0,3,8,23.0,5,0.73,4.0,12.0,-8.0,-1.6,-2.01,4.8,10.2,-5.3,-1.06,-1.09,Racing Club,Brasileiro,Nicolás Reniero (Racing Club)
Óscar Opazo,CHI,DF,32.0,7,437.0,62.0,18.0,4.9,3,90.0,3,4,42.0,9,1.71,9.0,10.0,-1.0,-0.21,-0.3,6.3,7.6,-1.3,-0.26,-0.11,Racing Club,Brasileiro,Óscar Opazo (Racing Club)
Matías Tagliamonte,ARG,GK,24.0,4,296.0,74.0,12.2,3.3,3,90.0,3,1,26.0,23,1.25,4.0,5.0,-1.0,-0.3,-0.39,4.0,6.0,-2.1,-0.64,-0.53,Racing Club,Brasileiro,Matías Tagliamonte (Racing Club)
Tobías Rubio,ARG,"MF,DF",18.0,3,270.0,90.0,11.1,3.0,3,90.0,3,0,0.0,1,1.33,5.0,4.0,1.0,0.33,0.33,3.4,6.3,-2.8,-0.94,-0.86,Racing Club,Brasileiro,Tobías Rubio (Racing Club)
Iván Pillud,ARG,"DF,MF",36.0,9,401.0,45.0,16.5,4.5,2,82.0,0,7,34.0,12,0.56,5.0,8.0,-3.0,-0.67,-0.85,3.1,9.2,-6.0,-1.35,-1.41,Racing Club,Brasileiro,Iván Pillud (Racing Club)
Agustin Ojeda,ARG,FW,18.0,5,174.0,35.0,7.2,1.9,2,71.0,0,3,11.0,3,1.6,3.0,3.0,0.0,0.0,-0.04,1.8,4.0,-2.3,-1.16,-1.07,Racing Club,Brasileiro,Agustin Ojeda (Racing Club)
Héctor Fértoli,ARG,"FW,MF",28.0,6,145.0,24.0,6.0,1.6,1,66.0,0,5,16.0,21,1.0,0.0,2.0,-2.0,-1.24,-1.36,1.3,1.1,0.3,0.16,0.35,Racing Club,Brasileiro,Héctor Fértoli (Racing Club)
Edwin Cardona,COL,"FW,MF",30.0,5,90.0,18.0,3.7,1.0,1,34.0,0,4,14.0,6,0.4,0.0,2.0,-2.0,-2.0,-2.12,0.6,3.1,-2.5,-2.52,-2.44,Racing Club,Brasileiro,Edwin Cardona (Racing Club)
Juan Cáceres,PAR,DF,22.0,1,35.0,35.0,1.4,0.4,1,35.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,-0.04,0.0,0.5,-0.5,-1.27,-1.12,Racing Club,Brasileiro,Juan Cáceres (Racing Club)
Catriel Cabellos,PER,"MF,FW",18.0,5,113.0,23.0,4.7,1.3,0,0.0,0,5,23.0,11,0.4,2.0,2.0,0.0,0.0,-0.04,1.9,4.3,-2.4,-1.92,-1.83,Racing Club,Brasileiro,Catriel Cabellos (Racing Club)
Tomás Pérez,ARG,FW,16.0,5,53.0,11.0,2.2,0.6,0,0.0,0,5,11.0,5,1.8,0.0,1.0,-1.0,-1.7,-1.77,0.7,2.1,-1.3,-2.28,-2.16,Racing Club,Brasileiro,Tomás Pérez (Racing Club)
Santino Vera,ARG,"MF,FW",16.0,3,47.0,16.0,1.9,0.5,0,0.0,0,3,16.0,8,2.0,2.0,0.0,2.0,3.83,3.87,1.3,0.0,1.3,2.43,2.65,Racing Club,Brasileiro,Santino Vera (Racing Club)
Román Fernández,ARG,FW,17.0,3,34.0,11.0,1.4,0.4,0,0.0,0,3,11.0,4,0.0,1.0,1.0,0.0,0.0,-0.04,0.6,2.2,-1.6,-4.2,-4.08,Racing Club,Brasileiro,Román Fernández (Racing Club)
Ignacio Galván,ARG,DF,20.0,1,12.0,12.0,0.5,0.1,0,0.0,0,1,12.0,2,0.0,1.0,0.0,1.0,7.5,7.5,0.2,0.0,0.2,1.2,1.38,Racing Club,Brasileiro,Ignacio Galván (Racing Club)
Ramiro Degregorio,ARG,FW,19.0,1,6.0,6.0,0.2,0.1,0,0.0,0,1,6.0,0,0.0,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,0.0,0.0,Racing Club,Brasileiro,Ramiro Degregorio (Racing Club)
Milton Giovanni Cantero,ARG,MF,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Racing Club,Brasileiro,Milton Giovanni Cantero (Racing Club)
Nicolas Kozlovsky,ARG,DF,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Racing Club,Brasileiro,Nicolas Kozlovsky (Racing Club)
Roberto León,ARG,GK,21.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Racing Club,Brasileiro,Roberto León (Racing Club)
Franco Armani,ARG,GK,36.0,26,2340.0,90.0,96.3,26.0,26,90.0,26,0,0.0,0,2.31,47.0,17.0,30.0,1.15,1.15,45.3,19.7,25.6,0.98,1.45,River Plate,Brasileiro,Franco Armani (River Plate)
Ignacio Fernández,ARG,"MF,FW",33.0,24,1786.0,74.0,73.5,19.8,22,78.0,5,2,33.0,2,2.33,35.0,11.0,24.0,1.21,0.37,33.9,14.1,19.8,0.97,0.16,River Plate,Brasileiro,Ignacio Fernández (River Plate)
Milton Casco,ARG,DF,34.0,22,1774.0,81.0,73.0,19.7,21,82.0,14,1,45.0,2,2.32,34.0,12.0,22.0,1.12,0.02,37.5,14.5,23.0,1.12,0.8,River Plate,Brasileiro,Milton Casco (River Plate)
Enzo Díaz,ARG,DF,27.0,22,1869.0,85.0,76.9,20.8,20,90.0,20,2,35.0,1,2.27,38.0,14.0,24.0,1.16,0.19,37.9,15.9,22.0,1.06,0.57,River Plate,Brasileiro,Enzo Díaz (River Plate)
Leandro González Pirez,ARG,DF,30.0,20,1767.0,88.0,72.7,19.6,20,88.0,18,0,0.0,5,2.5,37.0,10.0,27.0,1.38,0.97,35.2,14.0,21.2,1.08,0.55,River Plate,Brasileiro,Leandro González Pirez (River Plate)
Rodrigo Aliendro,ARG,MF,31.0,21,1621.0,77.0,66.7,18.0,20,80.0,11,1,24.0,5,2.67,34.0,9.0,25.0,1.39,0.83,32.3,11.2,21.1,1.17,0.73,River Plate,Brasileiro,Rodrigo Aliendro (River Plate)
Enzo Pérez,ARG,MF,36.0,20,1528.0,76.0,62.9,17.0,19,78.0,8,1,45.0,1,2.45,33.0,8.0,25.0,1.47,0.97,31.8,10.5,21.3,1.25,0.87,River Plate,Brasileiro,Enzo Pérez (River Plate)
Ezequiel Barco,ARG,"FW,MF",23.0,25,1504.0,60.0,61.9,16.7,16,83.0,9,9,20.0,1,2.4,35.0,7.0,28.0,1.68,1.48,31.2,12.9,18.3,1.09,0.43,River Plate,Brasileiro,Ezequiel Barco (River Plate)
