Player,Nation,Pos,Age,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Team,Championship,Player_Team
Siro Rosane,ARG,MF,22.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Lorenzo,Brasileiro,Siro Rosane (San Lorenzo)
Mariano Peralta,ARG,FW,24.0,0.2,1.0,4.74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Lorenzo,Brasileiro,Mariano Peralta (San Lorenzo)
Manuel Insaurralde,ARG,"MF,DF",24.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Lorenzo,Brasileiro,Manuel Insaurralde (San Lorenzo)
Matías Hernández,ARG,FW,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Lorenzo,Brasileiro,Matías Hernández (San Lorenzo)
Juan Manuel Insaurralde,ARG,DF,38.0,23.8,17.0,0.71,7.0,3.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sarmiento,Brasileiro,Juan Manuel Insaurralde (Sarmiento)
Emiliano Méndez,ARG,MF,33.0,21.1,28.0,1.33,25.0,0.0,1.0,1.0,1.0,0.0,2.0,0.09,2.0,0.0,0.0,0.0,0.0,0.0,Sarmiento,Brasileiro,Emiliano Méndez (Sarmiento)
Gonzalo Bettini,ARG,"DF,MF",30.0,20.7,44.0,2.13,33.0,6.0,0.0,1.0,3.0,1.0,1.0,0.05,0.0,0.0,0.0,0.0,1.0,0.0,Sarmiento,Brasileiro,Gonzalo Bettini (Sarmiento)
Sebastián Meza,ARG,GK,22.0,21.0,4.0,0.19,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sarmiento,Brasileiro,Sebastián Meza (Sarmiento)
Luciano Gondou,ARG,"FW,MF",21.0,18.4,53.0,2.88,40.0,0.0,7.0,2.0,4.0,0.0,4.0,0.22,2.0,0.0,1.0,0.0,1.0,0.0,Sarmiento,Brasileiro,Luciano Gondou (Sarmiento)
Manuel García,ARG,"DF,MF",23.0,18.3,20.0,1.1,16.0,1.0,0.0,1.0,1.0,1.0,2.0,0.11,2.0,0.0,0.0,0.0,0.0,0.0,Sarmiento,Brasileiro,Manuel García (Sarmiento)
Fernando Martínez,PAR,MF,28.0,16.3,21.0,1.28,15.0,0.0,0.0,0.0,3.0,3.0,2.0,0.12,1.0,0.0,0.0,0.0,1.0,0.0,Sarmiento,Brasileiro,Fernando Martínez (Sarmiento)
Javier Toledo,ARG,FW,36.0,17.7,40.0,2.26,28.0,0.0,2.0,2.0,7.0,1.0,5.0,0.28,3.0,0.0,0.0,1.0,1.0,0.0,Sarmiento,Brasileiro,Javier Toledo (Sarmiento)
Gabriel Díaz,ARG,"DF,MF",22.0,16.2,35.0,2.16,25.0,8.0,0.0,2.0,0.0,0.0,2.0,0.12,2.0,0.0,0.0,0.0,0.0,0.0,Sarmiento,Brasileiro,Gabriel Díaz (Sarmiento)
Lisandro López,ARG,"FW,MF",39.0,13.9,38.0,2.73,25.0,3.0,1.0,3.0,5.0,1.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,Sarmiento,Brasileiro,Lisandro López (Sarmiento)
Franco Sbuttoni,ARG,DF,33.0,13.8,7.0,0.51,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sarmiento,Brasileiro,Franco Sbuttoni (Sarmiento)
Alejandro Donatti,ARG,DF,36.0,12.0,7.0,0.58,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sarmiento,Brasileiro,Alejandro Donatti (Sarmiento)
Jean Pierre Rosso,URU,"DF,MF",25.0,11.2,25.0,2.23,13.0,7.0,0.0,2.0,1.0,2.0,4.0,0.36,2.0,1.0,0.0,0.0,0.0,1.0,Sarmiento,Brasileiro,Jean Pierre Rosso (Sarmiento)
Sergio Quiroga,ARG,MF,28.0,12.6,51.0,4.03,19.0,18.0,3.0,1.0,8.0,2.0,5.0,0.4,3.0,1.0,1.0,0.0,0.0,0.0,Sarmiento,Brasileiro,Sergio Quiroga (Sarmiento)
Lucas Melano,ARG,"FW,MF",29.0,12.1,43.0,3.57,29.0,3.0,5.0,4.0,2.0,0.0,8.0,0.66,4.0,0.0,4.0,0.0,0.0,0.0,Sarmiento,Brasileiro,Lucas Melano (Sarmiento)
Manuel Mónaco,,MF,,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sarmiento,Brasileiro,Manuel Mónaco (Sarmiento)
Juan Hernández,URU,DF,25.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sarmiento,Brasileiro,Juan Hernández (Sarmiento)
Franco Quinteros,ARG,"DF,MF",24.0,6.2,11.0,1.79,3.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sarmiento,Brasileiro,Franco Quinteros (Sarmiento)
José Devecchi,ARG,GK,27.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sarmiento,Brasileiro,José Devecchi (Sarmiento)
Juan Cruz Kaprof,ARG,"FW,MF",27.0,3.7,10.0,2.67,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sarmiento,Brasileiro,Juan Cruz Kaprof (Sarmiento)
Jonatan Gallardo,ARG,"MF,DF",25.0,2.3,5.0,2.2,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sarmiento,Brasileiro,Jonatan Gallardo (Sarmiento)
Guido Mainero,ARG,"MF,FW",27.0,2.2,4.0,1.85,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sarmiento,Brasileiro,Guido Mainero (Sarmiento)
Harrinson Mancilla,COL,MF,31.0,2.1,2.0,0.94,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sarmiento,Brasileiro,Harrinson Mancilla (Sarmiento)
José Mauri,ITA,MF,26.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sarmiento,Brasileiro,José Mauri (Sarmiento)
Yair Ezequiel Arismendi,ARG,MF,24.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sarmiento,Brasileiro,Yair Ezequiel Arismendi (Sarmiento)
Ayrton Cougo,URU,"MF,DF",26.0,0.8,2.0,2.65,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sarmiento,Brasileiro,Ayrton Cougo (Sarmiento)
Lautaro Cerato,ARG,FW,22.0,0.4,1.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sarmiento,Brasileiro,Lautaro Cerato (Sarmiento)
Joaquín Gho,ARG,MF,19.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sarmiento,Brasileiro,Joaquín Gho (Sarmiento)
Nicolás Femia,ARG,"MF,FW",26.0,0.2,3.0,16.88,2.0,1.0,0.0,0.0,0.0,0.0,1.0,5.63,1.0,0.0,0.0,0.0,0.0,0.0,Sarmiento,Brasileiro,Nicolás Femia (Sarmiento)
Santiago Morales,,DF,,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sarmiento,Brasileiro,Santiago Morales (Sarmiento)
Pablo Gerzel,ARG,MF,23.0,0.1,1.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sarmiento,Brasileiro,Pablo Gerzel (Sarmiento)
Yamil Garnier,ARG,MF,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sarmiento,Brasileiro,Yamil Garnier (Sarmiento)
Guido Herrera,ARG,GK,30.0,27.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Talleres,Brasileiro,Guido Herrera (Talleres)
Gastón Benavídez,ARG,DF,27.0,26.0,52.0,2.0,39.0,7.0,2.0,3.0,1.0,0.0,3.0,0.12,2.0,0.0,0.0,1.0,0.0,0.0,Talleres,Brasileiro,Gastón Benavídez (Talleres)
Matías Catalán,CHI,DF,30.0,25.2,19.0,0.75,14.0,0.0,3.0,2.0,0.0,0.0,3.0,0.12,3.0,0.0,0.0,0.0,0.0,0.0,Talleres,Brasileiro,Matías Catalán (Talleres)
Rodrigo Villagra,ARG,MF,21.0,24.8,46.0,1.85,38.0,1.0,2.0,3.0,0.0,2.0,4.0,0.16,3.0,1.0,0.0,0.0,0.0,0.0,Talleres,Brasileiro,Rodrigo Villagra (Talleres)
Rodrigo Garro,ARG,MF,25.0,23.1,129.0,5.59,70.0,38.0,4.0,4.0,10.0,3.0,15.0,0.65,9.0,3.0,0.0,2.0,0.0,1.0,Talleres,Brasileiro,Rodrigo Garro (Talleres)
Michael Santos,URU,FW,29.0,20.4,37.0,1.82,16.0,0.0,8.0,6.0,7.0,0.0,8.0,0.39,5.0,0.0,2.0,1.0,0.0,0.0,Talleres,Brasileiro,Michael Santos (Talleres)
Ramón Sosa,PAR,FW,23.0,16.7,82.0,4.92,56.0,4.0,14.0,0.0,7.0,1.0,13.0,0.78,9.0,0.0,2.0,0.0,2.0,0.0,Talleres,Brasileiro,Ramón Sosa (Talleres)
Juan Portillo,ARG,DF,22.0,15.8,16.0,1.01,7.0,2.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Talleres,Brasileiro,Juan Portillo (Talleres)
Diego Valoyes,COL,FW,26.0,17.9,59.0,3.3,40.0,0.0,14.0,2.0,3.0,0.0,12.0,0.67,9.0,0.0,2.0,0.0,1.0,0.0,Talleres,Brasileiro,Diego Valoyes (Talleres)
Juan Rodríguez,ARG,DF,28.0,15.6,6.0,0.38,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Talleres,Brasileiro,Juan Rodríguez (Talleres)
Diego Ortegoza,ARG,MF,25.0,8.8,18.0,2.05,12.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Talleres,Brasileiro,Diego Ortegoza (Talleres)
Francisco Pizzini,ARG,FW,29.0,12.9,38.0,2.94,27.0,0.0,2.0,3.0,2.0,4.0,4.0,0.31,2.0,0.0,0.0,2.0,0.0,0.0,Talleres,Brasileiro,Francisco Pizzini (Talleres)
Alan Franco,ECU,MF,24.0,11.5,14.0,1.21,13.0,0.0,0.0,1.0,0.0,0.0,2.0,0.17,2.0,0.0,0.0,0.0,0.0,0.0,Talleres,Brasileiro,Alan Franco (Talleres)
Lucas Suárez,ARG,DF,27.0,11.0,5.0,0.45,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.09,0.0,1.0,0.0,0.0,0.0,0.0,Talleres,Brasileiro,Lucas Suárez (Talleres)
Nicolás Pasquini,ARG,DF,32.0,6.7,3.0,0.45,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Talleres,Brasileiro,Nicolás Pasquini (Talleres)
Valentín Depietri,ARG,"FW,MF",22.0,5.8,23.0,3.92,19.0,1.0,2.0,1.0,0.0,0.0,2.0,0.34,1.0,1.0,0.0,0.0,0.0,0.0,Talleres,Brasileiro,Valentín Depietri (Talleres)
Nahuel Bustos,ARG,"FW,MF",24.0,8.1,17.0,2.09,11.0,0.0,2.0,3.0,1.0,0.0,1.0,0.12,0.0,0.0,0.0,0.0,1.0,0.0,Talleres,Brasileiro,Nahuel Bustos (Talleres)
Christian Oliva,URU,MF,26.0,4.9,16.0,3.3,6.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Talleres,Brasileiro,Christian Oliva (Talleres)
Tiago Palacios,ARG,DF,19.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Talleres,Brasileiro,Tiago Palacios (Talleres)
Julio Buffarini,ARG,DF,34.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Talleres,Brasileiro,Julio Buffarini (Talleres)
Maximiliano Álvez,ARG,FW,19.0,2.0,5.0,2.56,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Talleres,Brasileiro,Maximiliano Álvez (Talleres)
Tomás Olmos,ARG,DF,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Talleres,Brasileiro,Tomás Olmos (Talleres)
Ángelo Martino,ARG,DF,24.0,0.7,5.0,6.72,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Talleres,Brasileiro,Ángelo Martino (Talleres)
José Romero,ARG,"FW,MF",19.0,1.9,9.0,4.74,6.0,1.0,1.0,0.0,1.0,0.0,1.0,0.53,1.0,0.0,0.0,0.0,0.0,0.0,Talleres,Brasileiro,José Romero (Talleres)
Diego Barrera,ARG,FW,18.0,1.4,3.0,2.09,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Talleres,Brasileiro,Diego Barrera (Talleres)
Luis Sequeira,ARG,"MF,DF",20.0,1.2,3.0,2.45,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.82,1.0,0.0,0.0,0.0,0.0,0.0,Talleres,Brasileiro,Luis Sequeira (Talleres)
Fabio Álvarez,ARG,"MF,FW",30.0,0.7,3.0,4.03,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Talleres,Brasileiro,Fabio Álvarez (Talleres)
Vicente Fernández,CHI,"MF,FW",23.0,0.5,1.0,2.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Talleres,Brasileiro,Vicente Fernández (Talleres)
David Zalazar,ARG,MF,20.0,0.2,1.0,5.63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Talleres,Brasileiro,David Zalazar (Talleres)
Federico Girotti,ARG,DF,23.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Talleres,Brasileiro,Federico Girotti (Talleres)
Matias Gomez,ARG,"MF,FW",17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Talleres,Brasileiro,Matias Gomez (Talleres)
Gonzalo Marinelli,ARG,GK,33.0,25.0,6.0,0.24,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,Tigre,Brasileiro,Gonzalo Marinelli (Tigre)
Brian Luciatti,ARG,DF,29.0,22.7,16.0,0.71,13.0,0.0,0.0,3.0,0.0,0.0,1.0,0.04,0.0,0.0,0.0,1.0,0.0,0.0,Tigre,Brasileiro,Brian Luciatti (Tigre)
Mateo Retegui,ITA,FW,23.0,19.9,50.0,2.51,25.0,0.0,6.0,10.0,8.0,1.0,5.0,0.25,1.0,0.0,1.0,2.0,1.0,0.0,Tigre,Brasileiro,Mateo Retegui (Tigre)
Facundo Colidio,ARG,"MF,FW",23.0,18.5,90.0,4.85,54.0,1.0,12.0,6.0,16.0,1.0,4.0,0.22,3.0,0.0,1.0,0.0,0.0,0.0,Tigre,Brasileiro,Facundo Colidio (Tigre)
Alexis Castro,ARG,"MF,FW",28.0,16.6,75.0,4.51,42.0,24.0,6.0,3.0,0.0,0.0,4.0,0.24,2.0,2.0,0.0,0.0,0.0,0.0,Tigre,Brasileiro,Alexis Castro (Tigre)
Lucas Menossi,ARG,"MF,FW",30.0,16.9,65.0,3.84,46.0,12.0,5.0,1.0,0.0,1.0,4.0,0.24,3.0,0.0,0.0,1.0,0.0,0.0,Tigre,Brasileiro,Lucas Menossi (Tigre)
Blas Armoa,PAR,"FW,MF",22.0,15.9,55.0,3.47,35.0,0.0,4.0,7.0,7.0,2.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,Tigre,Brasileiro,Blas Armoa (Tigre)
Sebastián Prieto,ARG,DF,29.0,16.2,41.0,2.53,32.0,5.0,2.0,2.0,0.0,0.0,2.0,0.12,2.0,0.0,0.0,0.0,0.0,0.0,Tigre,Brasileiro,Sebastián Prieto (Tigre)
Lucas Blondel,ARG,DF,26.0,13.9,42.0,3.02,30.0,8.0,3.0,1.0,0.0,0.0,3.0,0.22,2.0,1.0,0.0,0.0,0.0,0.0,Tigre,Brasileiro,Lucas Blondel (Tigre)
Emanuel Aguilera,ARG,DF,33.0,14.0,4.0,0.29,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,Tigre,Brasileiro,Emanuel Aguilera (Tigre)
Aaron Nicolás Molinas,ARG,"MF,FW",22.0,13.1,72.0,5.52,51.0,11.0,2.0,7.0,0.0,1.0,5.0,0.38,2.0,0.0,0.0,3.0,0.0,0.0,Tigre,Brasileiro,Aaron Nicolás Molinas (Tigre)
Sebastián Prediger,ARG,MF,36.0,12.4,19.0,1.54,15.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tigre,Brasileiro,Sebastián Prediger (Tigre)
Agustín Cardozo,ARG,MF,25.0,15.0,25.0,1.67,17.0,0.0,2.0,2.0,3.0,1.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,Tigre,Brasileiro,Agustín Cardozo (Tigre)
Víctor Cabrera,ARG,DF,29.0,11.7,6.0,0.51,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tigre,Brasileiro,Víctor Cabrera (Tigre)
Cristian Zabala,ARG,MF,24.0,11.7,31.0,2.64,24.0,2.0,0.0,3.0,2.0,0.0,1.0,0.09,0.0,1.0,0.0,0.0,0.0,0.0,Tigre,Brasileiro,Cristian Zabala (Tigre)
Lautaro Montoya,ARG,DF,28.0,8.5,22.0,2.6,15.0,3.0,2.0,0.0,2.0,0.0,1.0,0.12,0.0,1.0,0.0,0.0,0.0,0.0,Tigre,Brasileiro,Lautaro Montoya (Tigre)
Martín Ortega,ARG,"DF,MF",23.0,8.3,15.0,1.8,12.0,0.0,2.0,1.0,0.0,0.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0,Tigre,Brasileiro,Martín Ortega (Tigre)
Brian Alexis Leizza,ARG,DF,22.0,8.8,4.0,0.46,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tigre,Brasileiro,Brian Alexis Leizza (Tigre)
Tomás Badaloni,ARG,FW,22.0,7.5,16.0,2.14,14.0,0.0,0.0,0.0,2.0,0.0,3.0,0.4,2.0,0.0,0.0,0.0,1.0,0.0,Tigre,Brasileiro,Tomás Badaloni (Tigre)
Martin Garay,ARG,"DF,MF",23.0,7.6,17.0,2.24,15.0,0.0,2.0,0.0,0.0,0.0,3.0,0.4,3.0,0.0,0.0,0.0,0.0,0.0,Tigre,Brasileiro,Martin Garay (Tigre)
Gonzalo Flores,ARG,"FW,MF",20.0,4.4,8.0,1.8,4.0,0.0,2.0,2.0,0.0,0.0,1.0,0.23,0.0,0.0,0.0,1.0,0.0,0.0,Tigre,Brasileiro,Gonzalo Flores (Tigre)
Santiago Rojas,PAR,GK,26.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tigre,Brasileiro,Santiago Rojas (Tigre)
Ezequiel Forclaz,ARG,"MF,FW",19.0,2.0,11.0,5.56,9.0,0.0,1.0,1.0,0.0,0.0,1.0,0.51,1.0,0.0,0.0,0.0,0.0,0.0,Tigre,Brasileiro,Ezequiel Forclaz (Tigre)
Agustín Obando,ARG,"MF,FW",22.0,2.4,6.0,2.51,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tigre,Brasileiro,Agustín Obando (Tigre)
Sebastián Medina,ARG,MF,22.0,1.3,3.0,2.21,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tigre,Brasileiro,Sebastián Medina (Tigre)
Mateo Caceres,ARG,FW,20.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tigre,Brasileiro,Mateo Caceres (Tigre)
Ijiel Protti,ARG,MF,28.0,0.0,2.0,45.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tigre,Brasileiro,Ijiel Protti (Tigre)
Tomás Marchiori,ARG,GK,27.0,27.0,5.0,0.19,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tucumán,Brasileiro,Tomás Marchiori (Tucumán)
Matías Orihuela,ARG,DF,30.0,24.7,57.0,2.31,36.0,9.0,6.0,3.0,2.0,1.0,2.0,0.08,2.0,0.0,0.0,0.0,0.0,0.0,Tucumán,Brasileiro,Matías Orihuela (Tucumán)
Joaquín Pereyra,ARG,MF,24.0,24.7,114.0,4.61,71.0,18.0,10.0,5.0,8.0,2.0,10.0,0.4,5.0,2.0,0.0,1.0,1.0,1.0,Tucumán,Brasileiro,Joaquín Pereyra (Tucumán)
Mateo Coronel,ARG,FW,24.0,21.5,66.0,3.07,50.0,2.0,4.0,4.0,6.0,0.0,8.0,0.37,4.0,0.0,2.0,0.0,2.0,0.0,Tucumán,Brasileiro,Mateo Coronel (Tucumán)
Bruno Bianchi,ARG,DF,33.0,24.0,10.0,0.42,8.0,0.0,0.0,2.0,0.0,0.0,2.0,0.08,1.0,0.0,0.0,1.0,0.0,0.0,Tucumán,Brasileiro,Bruno Bianchi (Tucumán)
Guillermo Acosta,ARG,MF,34.0,20.8,34.0,1.64,30.0,0.0,1.0,2.0,0.0,1.0,2.0,0.1,1.0,0.0,0.0,1.0,0.0,0.0,Tucumán,Brasileiro,Guillermo Acosta (Tucumán)
Nicolás Romero,ARG,DF,19.0,21.1,6.0,0.28,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tucumán,Brasileiro,Nicolás Romero (Tucumán)
Marcelo Estigarribia,ARG,FW,27.0,19.3,48.0,2.49,41.0,0.0,1.0,2.0,2.0,2.0,7.0,0.36,6.0,0.0,1.0,0.0,0.0,0.0,Tucumán,Brasileiro,Marcelo Estigarribia (Tucumán)
Renzo Tesuri,ARG,"DF,MF",26.0,19.6,31.0,1.58,24.0,3.0,2.0,1.0,1.0,0.0,2.0,0.1,2.0,0.0,0.0,0.0,0.0,0.0,Tucumán,Brasileiro,Renzo Tesuri (Tucumán)
Adrián Guillermo Sánchez,ARG,MF,23.0,16.3,37.0,2.26,32.0,5.0,0.0,0.0,0.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,Tucumán,Brasileiro,Adrián Guillermo Sánchez (Tucumán)
Bautista Kociubinski,ARG,MF,21.0,14.1,25.0,1.78,15.0,6.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tucumán,Brasileiro,Bautista Kociubinski (Tucumán)
Marcelo Ortiz,ARG,DF,29.0,11.9,13.0,1.09,10.0,2.0,0.0,1.0,0.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,Tucumán,Brasileiro,Marcelo Ortiz (Tucumán)
Ramiro Ruiz,ARG,"FW,MF",22.0,11.5,31.0,2.7,24.0,0.0,1.0,5.0,1.0,0.0,4.0,0.35,2.0,0.0,0.0,2.0,0.0,0.0,Tucumán,Brasileiro,Ramiro Ruiz (Tucumán)
Hernán De La Fuente,ARG,DF,26.0,6.4,12.0,1.88,5.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tucumán,Brasileiro,Hernán De La Fuente (Tucumán)
Francisco Di Franco,ARG,"MF,DF",28.0,5.5,9.0,1.64,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tucumán,Brasileiro,Francisco Di Franco (Tucumán)
Yonathan Cabral,ARG,DF,30.0,5.4,2.0,0.37,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tucumán,Brasileiro,Yonathan Cabral (Tucumán)
Francisco Flores,ARG,DF,21.0,3.0,1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tucumán,Brasileiro,Francisco Flores (Tucumán)
Marcelo González,PAR,MF,26.0,2.7,7.0,2.55,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tucumán,Brasileiro,Marcelo González (Tucumán)
Moisés Brandán,ARG,DF,22.0,2.3,5.0,2.17,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tucumán,Brasileiro,Moisés Brandán (Tucumán)
Cristian Menéndez,ARG,FW,34.0,4.2,12.0,2.84,7.0,0.0,1.0,1.0,3.0,0.0,2.0,0.47,1.0,0.0,0.0,0.0,1.0,0.0,Tucumán,Brasileiro,Cristian Menéndez (Tucumán)
Ignacio Maestro Puch,ARG,"FW,MF",19.0,4.0,5.0,1.26,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tucumán,Brasileiro,Ignacio Maestro Puch (Tucumán)
Braian Guille,ARG,"MF,FW",25.0,3.8,27.0,7.02,16.0,5.0,3.0,0.0,3.0,0.0,2.0,0.52,1.0,0.0,0.0,0.0,1.0,0.0,Tucumán,Brasileiro,Braian Guille (Tucumán)
