Player,Nation,Pos,Age,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Team,Championship,Player_Team
Juan Pignani,ARG,"DF,FW",21.0,2.4,112.0,11.0,55.0,57.0,1.0,1.0,112.0,0.0,0.0,0.0,0.0,0.0,66.0,460.0,244.0,1.0,0.0,0.0,1.0,0.0,68.0,0.0,Platense,Brasileiro,Juan Pignani (Platense)
Agustín Alonso,,MF,,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Platense,Brasileiro,Agustín Alonso (Platense)
Alexis Sabella,ARG,MF,22.0,1.9,103.0,2.0,18.0,52.0,37.0,1.0,103.0,13.0,8.0,61.5,4.0,30.8,59.0,325.0,175.0,3.0,3.0,0.0,4.0,2.0,58.0,3.0,Platense,Brasileiro,Alexis Sabella (Platense)
Nadir Zeineddin,ARG,FW,22.0,1.5,55.0,3.0,5.0,18.0,32.0,11.0,55.0,6.0,1.0,16.7,4.0,66.7,25.0,124.0,45.0,1.0,2.0,1.0,5.0,3.0,38.0,10.0,Platense,Brasileiro,Nadir Zeineddin (Platense)
Alejo Monje,ARG,FW,21.0,0.1,7.0,0.0,4.0,2.0,1.0,0.0,7.0,1.0,0.0,0.0,1.0,100.0,4.0,5.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,Platense,Brasileiro,Alejo Monje (Platense)
Gabriel Arias,CHI,GK,35.0,23.7,779.0,634.0,775.0,4.0,0.0,0.0,779.0,0.0,0.0,0.0,0.0,0.0,372.0,1982.0,1438.0,0.0,0.0,0.0,0.0,0.0,273.0,0.0,Racing Club,Brasileiro,Gabriel Arias (Racing Club)
Juan Nardoni,ARG,MF,20.0,21.1,1140.0,44.0,225.0,711.0,226.0,32.0,1140.0,58.0,27.0,46.6,25.0,43.1,599.0,2468.0,1163.0,30.0,20.0,8.0,42.0,24.0,724.0,51.0,Racing Club,Brasileiro,Juan Nardoni (Racing Club)
Leonardo Sigali,ARG,DF,35.0,18.3,1385.0,133.0,552.0,787.0,52.0,12.0,1385.0,2.0,0.0,0.0,0.0,0.0,816.0,4362.0,2828.0,18.0,8.0,0.0,6.0,1.0,926.0,2.0,Racing Club,Brasileiro,Leonardo Sigali (Racing Club)
Gonzalo Piovi,ARG,"DF,MF",28.0,17.7,1431.0,125.0,558.0,750.0,136.0,20.0,1429.0,16.0,8.0,50.0,7.0,43.8,785.0,3712.0,2473.0,20.0,15.0,1.0,26.0,5.0,850.0,22.0,Racing Club,Brasileiro,Gonzalo Piovi (Racing Club)
Jonathan David Gómez,ARG,MF,33.0,17.3,936.0,20.0,137.0,523.0,290.0,21.0,936.0,49.0,19.0,38.8,20.0,40.8,545.0,2595.0,1258.0,26.0,32.0,3.0,44.0,18.0,641.0,65.0,Racing Club,Brasileiro,Jonathan David Gómez (Racing Club)
Facundo Mura,ARG,"DF,MF",23.0,17.0,1108.0,34.0,279.0,556.0,281.0,15.0,1108.0,18.0,5.0,27.8,13.0,72.2,558.0,2196.0,1018.0,14.0,21.0,2.0,24.0,10.0,639.0,85.0,Racing Club,Brasileiro,Facundo Mura (Racing Club)
Gabriel Hauche,ARG,"FW,MF",36.0,16.8,728.0,3.0,63.0,314.0,356.0,52.0,728.0,21.0,9.0,42.9,8.0,38.1,447.0,1758.0,738.0,22.0,17.0,7.0,35.0,18.0,576.0,164.0,Racing Club,Brasileiro,Gabriel Hauche (Racing Club)
Maximiliano Romero,ARG,FW,24.0,16.1,374.0,17.0,32.0,146.0,197.0,64.0,374.0,13.0,2.0,15.4,8.0,61.5,218.0,825.0,245.0,10.0,4.0,4.0,39.0,15.0,284.0,66.0,Racing Club,Brasileiro,Maximiliano Romero (Racing Club)
Aníbal Moreno,ARG,MF,23.0,15.5,1110.0,36.0,246.0,749.0,127.0,8.0,1110.0,25.0,14.0,56.0,6.0,24.0,609.0,2490.0,1185.0,12.0,18.0,0.0,25.0,10.0,741.0,15.0,Racing Club,Brasileiro,Aníbal Moreno (Racing Club)
Gabriel Rojas,ARG,"DF,MF",25.0,14.9,930.0,34.0,256.0,379.0,303.0,15.0,930.0,33.0,21.0,63.6,12.0,36.4,467.0,2133.0,1228.0,29.0,24.0,3.0,20.0,12.0,533.0,101.0,Racing Club,Brasileiro,Gabriel Rojas (Racing Club)
Nicolás Oróz,ARG,"MF,FW",28.0,14.4,820.0,12.0,102.0,465.0,264.0,21.0,820.0,46.0,21.0,45.7,20.0,43.5,480.0,2000.0,748.0,17.0,15.0,5.0,26.0,27.0,541.0,74.0,Racing Club,Brasileiro,Nicolás Oróz (Racing Club)
Matías Rojas,PAR,FW,27.0,11.3,679.0,3.0,58.0,327.0,306.0,18.0,676.0,62.0,26.0,41.9,31.0,50.0,443.0,2423.0,1188.0,33.0,25.0,6.0,31.0,9.0,486.0,111.0,Racing Club,Brasileiro,Matías Rojas (Racing Club)
Emiliano Insúa,ARG,DF,34.0,9.2,811.0,49.0,267.0,512.0,36.0,4.0,811.0,7.0,6.0,85.7,1.0,14.3,551.0,3283.0,2269.0,20.0,13.0,0.0,2.0,4.0,582.0,6.0,Racing Club,Brasileiro,Emiliano Insúa (Racing Club)
Tomás Avilés,ARG,"DF,MF",18.0,7.6,743.0,42.0,290.0,414.0,42.0,9.0,743.0,5.0,3.0,60.0,2.0,40.0,429.0,2278.0,1187.0,8.0,5.0,2.0,11.0,3.0,458.0,7.0,Racing Club,Brasileiro,Tomás Avilés (Racing Club)
Santiago Quiros,ARG,DF,19.0,7.3,427.0,26.0,184.0,231.0,17.0,2.0,427.0,5.0,4.0,80.0,1.0,20.0,247.0,1496.0,1090.0,11.0,6.0,0.0,6.0,3.0,254.0,3.0,Racing Club,Brasileiro,Santiago Quiros (Racing Club)
Maximiliano Moralez,ARG,"MF,FW",35.0,7.3,539.0,11.0,62.0,289.0,190.0,18.0,539.0,8.0,1.0,12.5,6.0,75.0,341.0,1660.0,743.0,19.0,14.0,1.0,16.0,5.0,394.0,54.0,Racing Club,Brasileiro,Maximiliano Moralez (Racing Club)
Jonathan Galván,ARG,DF,30.0,6.5,550.0,64.0,250.0,286.0,17.0,7.0,550.0,0.0,0.0,0.0,0.0,0.0,307.0,1929.0,1178.0,4.0,3.0,0.0,4.0,0.0,342.0,7.0,Racing Club,Brasileiro,Jonathan Galván (Racing Club)
Johan Carbonero,COL,FW,23.0,5.0,217.0,0.0,5.0,75.0,145.0,23.0,217.0,58.0,29.0,50.0,22.0,37.9,174.0,1483.0,710.0,32.0,14.0,10.0,18.0,10.0,179.0,68.0,Racing Club,Brasileiro,Johan Carbonero (Racing Club)
Paolo Guerrero,PER,FW,39.0,6.5,243.0,5.0,10.0,112.0,123.0,31.0,243.0,14.0,6.0,42.9,8.0,57.1,149.0,459.0,143.0,4.0,7.0,2.0,19.0,13.0,214.0,53.0,Racing Club,Brasileiro,Paolo Guerrero (Racing Club)
Baltasar Gallego,ARG,"FW,MF",19.0,5.2,219.0,3.0,34.0,97.0,92.0,14.0,219.0,32.0,11.0,34.4,19.0,59.4,131.0,699.0,263.0,6.0,7.0,4.0,25.0,9.0,135.0,33.0,Racing Club,Brasileiro,Baltasar Gallego (Racing Club)
Emiliano Saliadarre,ARG,"FW,MF",20.0,3.8,142.0,8.0,16.0,50.0,76.0,9.0,142.0,24.0,11.0,45.8,12.0,50.0,100.0,520.0,184.0,8.0,3.0,1.0,13.0,7.0,104.0,46.0,Racing Club,Brasileiro,Emiliano Saliadarre (Racing Club)
Nicolás Reniero,ARG,"FW,MF",27.0,5.0,217.0,7.0,13.0,97.0,108.0,29.0,217.0,7.0,4.0,57.1,3.0,42.9,110.0,486.0,180.0,7.0,4.0,3.0,15.0,4.0,154.0,32.0,Racing Club,Brasileiro,Nicolás Reniero (Racing Club)
Óscar Opazo,CHI,DF,32.0,4.9,343.0,10.0,89.0,166.0,90.0,10.0,343.0,8.0,3.0,37.5,3.0,37.5,188.0,873.0,419.0,6.0,4.0,0.0,3.0,2.0,186.0,27.0,Racing Club,Brasileiro,Óscar Opazo (Racing Club)
Matías Tagliamonte,ARG,GK,24.0,3.3,104.0,85.0,103.0,1.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,46.0,294.0,141.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,Racing Club,Brasileiro,Matías Tagliamonte (Racing Club)
Tobías Rubio,ARG,"MF,DF",18.0,3.0,186.0,1.0,50.0,94.0,44.0,5.0,186.0,6.0,3.0,50.0,3.0,50.0,89.0,422.0,170.0,2.0,2.0,1.0,3.0,1.0,118.0,12.0,Racing Club,Brasileiro,Tobías Rubio (Racing Club)
Iván Pillud,ARG,"DF,MF",36.0,4.5,285.0,14.0,69.0,158.0,62.0,0.0,285.0,7.0,4.0,57.1,1.0,14.3,156.0,754.0,372.0,5.0,9.0,0.0,4.0,2.0,164.0,25.0,Racing Club,Brasileiro,Iván Pillud (Racing Club)
Agustin Ojeda,ARG,FW,18.0,1.9,82.0,0.0,7.0,35.0,43.0,6.0,82.0,17.0,11.0,64.7,5.0,29.4,59.0,551.0,299.0,12.0,4.0,5.0,3.0,2.0,65.0,19.0,Racing Club,Brasileiro,Agustin Ojeda (Racing Club)
Héctor Fértoli,ARG,"FW,MF",28.0,1.6,121.0,1.0,9.0,44.0,70.0,6.0,121.0,6.0,2.0,33.3,4.0,66.7,81.0,418.0,132.0,4.0,3.0,0.0,11.0,3.0,87.0,24.0,Racing Club,Brasileiro,Héctor Fértoli (Racing Club)
Edwin Cardona,COL,"FW,MF",30.0,1.0,65.0,0.0,4.0,33.0,31.0,0.0,65.0,2.0,2.0,100.0,0.0,0.0,39.0,257.0,145.0,6.0,2.0,0.0,2.0,1.0,47.0,6.0,Racing Club,Brasileiro,Edwin Cardona (Racing Club)
Juan Cáceres,PAR,DF,22.0,0.4,29.0,3.0,11.0,16.0,2.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,9.0,56.0,51.0,1.0,1.0,0.0,0.0,0.0,12.0,1.0,Racing Club,Brasileiro,Juan Cáceres (Racing Club)
Catriel Cabellos,PER,"MF,FW",18.0,1.3,78.0,1.0,13.0,36.0,29.0,2.0,78.0,11.0,6.0,54.5,3.0,27.3,51.0,247.0,144.0,3.0,3.0,0.0,5.0,3.0,55.0,8.0,Racing Club,Brasileiro,Catriel Cabellos (Racing Club)
Tomás Pérez,ARG,FW,16.0,0.6,26.0,5.0,5.0,9.0,12.0,3.0,26.0,0.0,0.0,0.0,0.0,0.0,8.0,20.0,2.0,0.0,0.0,0.0,2.0,1.0,15.0,3.0,Racing Club,Brasileiro,Tomás Pérez (Racing Club)
Santino Vera,ARG,"MF,FW",16.0,0.5,47.0,0.0,11.0,34.0,3.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,25.0,120.0,39.0,0.0,0.0,0.0,0.0,1.0,36.0,0.0,Racing Club,Brasileiro,Santino Vera (Racing Club)
Román Fernández,ARG,FW,17.0,0.4,30.0,1.0,2.0,11.0,17.0,3.0,30.0,5.0,1.0,20.0,4.0,80.0,25.0,131.0,52.0,1.0,1.0,0.0,2.0,2.0,26.0,5.0,Racing Club,Brasileiro,Román Fernández (Racing Club)
Ignacio Galván,ARG,DF,20.0,0.1,11.0,0.0,2.0,0.0,9.0,0.0,11.0,3.0,1.0,33.3,1.0,33.3,7.0,49.0,4.0,1.0,1.0,0.0,0.0,1.0,6.0,2.0,Racing Club,Brasileiro,Ignacio Galván (Racing Club)
Ramiro Degregorio,ARG,FW,19.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Racing Club,Brasileiro,Ramiro Degregorio (Racing Club)
Franco Armani,ARG,GK,36.0,26.0,684.0,631.0,681.0,3.0,0.0,0.0,684.0,0.0,0.0,0.0,0.0,0.0,322.0,1307.0,765.0,0.0,0.0,0.0,1.0,0.0,260.0,0.0,River Plate,Brasileiro,Franco Armani (River Plate)
Ignacio Fernández,ARG,"MF,FW",33.0,19.8,1518.0,11.0,119.0,774.0,639.0,76.0,1518.0,57.0,23.0,40.4,24.0,42.1,944.0,3751.0,1876.0,44.0,42.0,10.0,42.0,35.0,1146.0,171.0,River Plate,Brasileiro,Ignacio Fernández (River Plate)
Milton Casco,ARG,DF,34.0,19.7,1582.0,42.0,336.0,879.0,381.0,34.0,1582.0,30.0,17.0,56.7,11.0,36.7,804.0,3071.0,1681.0,32.0,23.0,2.0,20.0,6.0,972.0,100.0,River Plate,Brasileiro,Milton Casco (River Plate)
Enzo Díaz,ARG,DF,27.0,20.8,1442.0,60.0,441.0,686.0,328.0,30.0,1442.0,56.0,26.0,46.4,19.0,33.9,827.0,4394.0,2612.0,47.0,30.0,4.0,34.0,20.0,884.0,122.0,River Plate,Brasileiro,Enzo Díaz (River Plate)
Leandro González Pirez,ARG,DF,30.0,19.6,1406.0,146.0,723.0,673.0,18.0,10.0,1406.0,17.0,17.0,100.0,0.0,0.0,805.0,3369.0,1953.0,7.0,4.0,0.0,12.0,3.0,915.0,0.0,River Plate,Brasileiro,Leandro González Pirez (River Plate)
Rodrigo Aliendro,ARG,MF,31.0,18.0,1381.0,25.0,224.0,901.0,267.0,31.0,1381.0,61.0,32.0,52.5,22.0,36.1,828.0,3238.0,1418.0,22.0,23.0,3.0,43.0,33.0,965.0,51.0,River Plate,Brasileiro,Rodrigo Aliendro (River Plate)
Enzo Pérez,ARG,MF,36.0,17.0,1447.0,36.0,298.0,998.0,159.0,17.0,1447.0,22.0,14.0,63.6,4.0,18.2,767.0,2878.0,1437.0,12.0,23.0,1.0,11.0,6.0,986.0,15.0,River Plate,Brasileiro,Enzo Pérez (River Plate)
Ezequiel Barco,ARG,"FW,MF",23.0,16.7,1215.0,4.0,70.0,612.0,552.0,54.0,1211.0,74.0,41.0,55.4,20.0,27.0,828.0,5367.0,2974.0,101.0,79.0,26.0,31.0,18.0,941.0,131.0,River Plate,Brasileiro,Ezequiel Barco (River Plate)
Lucas Beltrán,ARG,FW,21.0,15.2,717.0,7.0,32.0,272.0,422.0,106.0,714.0,58.0,27.0,46.6,28.0,48.3,434.0,1716.0,697.0,28.0,18.0,10.0,58.0,28.0,529.0,152.0,River Plate,Brasileiro,Lucas Beltrán (River Plate)
Nicolás De La Cruz,URU,"MF,FW",25.0,12.2,969.0,7.0,94.0,578.0,312.0,32.0,969.0,27.0,16.0,59.3,8.0,29.6,637.0,3154.0,1758.0,39.0,36.0,9.0,20.0,10.0,723.0,52.0,River Plate,Brasileiro,Nicolás De La Cruz (River Plate)
Pablo Solari,ARG,"FW,MF",21.0,13.6,665.0,4.0,47.0,241.0,386.0,92.0,665.0,72.0,30.0,41.7,40.0,55.6,443.0,2414.0,1337.0,47.0,28.0,22.0,33.0,13.0,494.0,181.0,River Plate,Brasileiro,Pablo Solari (River Plate)
Paulo Díaz,CHI,DF,28.0,12.7,1091.0,115.0,556.0,517.0,28.0,7.0,1091.0,6.0,4.0,66.7,2.0,33.3,664.0,3296.0,1881.0,9.0,7.0,0.0,10.0,3.0,725.0,2.0,River Plate,Brasileiro,Paulo Díaz (River Plate)
José Paradela,ARG,"MF,FW",24.0,11.4,705.0,4.0,59.0,396.0,267.0,36.0,705.0,73.0,36.0,49.3,27.0,37.0,463.0,2697.0,1138.0,33.0,24.0,7.0,36.0,27.0,517.0,89.0,River Plate,Brasileiro,José Paradela (River Plate)
Robert Rojas,PAR,DF,26.0,9.7,615.0,47.0,250.0,276.0,92.0,11.0,615.0,7.0,4.0,57.1,3.0,42.9,297.0,1510.0,905.0,16.0,8.0,2.0,8.0,2.0,359.0,28.0,River Plate,Brasileiro,Robert Rojas (River Plate)
Marcelo Herrera,ARG,DF,24.0,9.3,674.0,16.0,187.0,307.0,184.0,17.0,674.0,9.0,6.0,66.7,3.0,33.3,322.0,1090.0,554.0,8.0,10.0,0.0,14.0,4.0,372.0,70.0,River Plate,Brasileiro,Marcelo Herrera (River Plate)
Miguel Borja,COL,FW,30.0,9.1,288.0,8.0,15.0,118.0,161.0,47.0,286.0,11.0,4.0,36.4,7.0,63.6,159.0,595.0,216.0,8.0,9.0,3.0,30.0,4.0,209.0,65.0,River Plate,Brasileiro,Miguel Borja (River Plate)
Salomón Rondón,VEN,FW,33.0,8.7,322.0,14.0,25.0,146.0,152.0,49.0,321.0,16.0,5.0,31.3,9.0,56.3,164.0,527.0,179.0,7.0,2.0,3.0,22.0,14.0,231.0,61.0,River Plate,Brasileiro,Salomón Rondón (River Plate)
Agustín Palavecino,ARG,"MF,FW",26.0,8.7,677.0,11.0,88.0,353.0,242.0,30.0,677.0,36.0,17.0,47.2,15.0,41.7,367.0,1572.0,890.0,26.0,25.0,9.0,14.0,11.0,447.0,57.0,River Plate,Brasileiro,Agustín Palavecino (River Plate)
Emanuel Mammana,ARG,DF,26.0,6.0,429.0,44.0,223.0,202.0,10.0,2.0,429.0,3.0,3.0,100.0,0.0,0.0,238.0,1090.0,672.0,4.0,0.0,0.0,2.0,1.0,257.0,0.0,River Plate,Brasileiro,Emanuel Mammana (River Plate)
Jonatan Maidana,ARG,DF,37.0,5.1,302.0,49.0,168.0,125.0,10.0,5.0,302.0,1.0,0.0,0.0,1.0,100.0,166.0,662.0,338.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,River Plate,Brasileiro,Jonatan Maidana (River Plate)
Elías Gómez,ARG,"DF,FW",28.0,4.8,274.0,12.0,85.0,117.0,74.0,7.0,274.0,7.0,3.0,42.9,4.0,57.1,148.0,779.0,455.0,10.0,6.0,3.0,6.0,5.0,155.0,13.0,River Plate,Brasileiro,Elías Gómez (River Plate)
Matías Kranevitter,ARG,MF,29.0,4.1,250.0,8.0,53.0,178.0,20.0,0.0,250.0,6.0,3.0,50.0,2.0,33.3,120.0,464.0,233.0,2.0,2.0,0.0,1.0,3.0,152.0,4.0,River Plate,Brasileiro,Matías Kranevitter (River Plate)
Santiago Simón,ARG,"MF,FW",20.0,3.1,235.0,0.0,28.0,131.0,78.0,10.0,235.0,9.0,5.0,55.6,2.0,22.2,143.0,837.0,416.0,11.0,13.0,2.0,5.0,5.0,171.0,18.0,River Plate,Brasileiro,Santiago Simón (River Plate)
Ezequiel Centurión,ARG,GK,25.0,1.0,38.0,35.0,38.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,18.0,90.0,66.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,River Plate,Brasileiro,Ezequiel Centurión (River Plate)
Matías Suárez,ARG,"FW,MF",34.0,2.0,86.0,2.0,8.0,29.0,51.0,17.0,86.0,5.0,1.0,20.0,4.0,80.0,50.0,156.0,79.0,3.0,2.0,2.0,12.0,0.0,60.0,16.0,River Plate,Brasileiro,Matías Suárez (River Plate)
Franco Alfonso,ARG,"FW,MF",20.0,0.9,65.0,0.0,6.0,21.0,40.0,6.0,65.0,5.0,1.0,20.0,4.0,80.0,46.0,236.0,72.0,3.0,5.0,1.0,4.0,8.0,48.0,16.0,River Plate,Brasileiro,Franco Alfonso (River Plate)
Claudio Echeverri,ARG,"MF,DF",17.0,0.8,62.0,0.0,7.0,31.0,24.0,2.0,62.0,8.0,3.0,37.5,5.0,62.5,49.0,214.0,98.0,2.0,5.0,1.0,1.0,2.0,48.0,3.0,River Plate,Brasileiro,Claudio Echeverri (River Plate)
Bruno Zuculini,ARG,MF,29.0,0.2,9.0,0.0,0.0,8.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,41.0,23.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,River Plate,Brasileiro,Bruno Zuculini (River Plate)
Héctor David Martínez,PAR,DF,25.0,0.1,11.0,1.0,4.0,6.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,7.0,43.0,35.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,River Plate,Brasileiro,Héctor David Martínez (River Plate)
Facundo Mallo,URU,DF,28.0,26.0,1178.0,206.0,712.0,445.0,33.0,24.0,1178.0,4.0,3.0,75.0,1.0,25.0,534.0,2819.0,1782.0,9.0,4.0,1.0,8.0,5.0,547.0,2.0,Rosario Cent,Brasileiro,Facundo Mallo (Rosario Cent)
Alan Rodríguez,PAR,DF,22.0,25.0,1462.0,77.0,434.0,658.0,380.0,6.0,1462.0,32.0,7.0,21.9,24.0,75.0,622.0,2990.0,1741.0,47.0,33.0,2.0,16.0,11.0,728.0,121.0,Rosario Cent,Brasileiro,Alan Rodríguez (Rosario Cent)
Víctor Malcorra,ARG,"MF,FW",35.0,23.0,1026.0,2.0,94.0,425.0,525.0,51.0,1023.0,81.0,39.0,48.1,31.0,38.3,631.0,4185.0,1867.0,72.0,48.0,12.0,65.0,27.0,705.0,141.0,Rosario Cent,Brasileiro,Víctor Malcorra (Rosario Cent)
Damián Martínez,ARG,DF,33.0,22.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Damián Martínez (Rosario Cent)
Carlos Quintana,ARG,DF,34.0,22.3,1065.0,178.0,616.0,423.0,35.0,27.0,1064.0,10.0,5.0,50.0,5.0,50.0,419.0,1716.0,972.0,4.0,3.0,1.0,10.0,2.0,465.0,4.0,Rosario Cent,Brasileiro,Carlos Quintana (Rosario Cent)
Jorge Broun,ARG,GK,36.0,23.0,677.0,585.0,674.0,3.0,0.0,0.0,677.0,1.0,1.0,100.0,0.0,0.0,303.0,1970.0,1338.0,0.0,0.0,0.0,1.0,0.0,165.0,0.0,Rosario Cent,Brasileiro,Jorge Broun (Rosario Cent)
Kevin Ortíz,ARG,MF,22.0,21.1,1012.0,62.0,285.0,638.0,99.0,2.0,1012.0,24.0,10.0,41.7,12.0,50.0,447.0,2134.0,941.0,13.0,17.0,1.0,32.0,21.0,444.0,12.0,Rosario Cent,Brasileiro,Kevin Ortíz (Rosario Cent)
Jaminton Campaz,COL,"FW,MF",22.0,20.3,998.0,1.0,84.0,494.0,464.0,39.0,998.0,133.0,72.0,54.1,49.0,36.8,650.0,4537.0,2186.0,80.0,63.0,17.0,50.0,46.0,691.0,153.0,Rosario Cent,Brasileiro,Jaminton Campaz (Rosario Cent)
Alejo Véliz,ARG,FW,19.0,19.8,566.0,37.0,52.0,256.0,262.0,80.0,565.0,20.0,4.0,20.0,12.0,60.0,270.0,928.0,284.0,8.0,15.0,3.0,68.0,21.0,414.0,85.0,Rosario Cent,Brasileiro,Alejo Véliz (Rosario Cent)
Francis Mac Allister,ARG,MF,27.0,13.7,804.0,33.0,165.0,501.0,145.0,8.0,804.0,15.0,6.0,40.0,9.0,60.0,348.0,1430.0,656.0,9.0,9.0,1.0,14.0,9.0,437.0,6.0,Rosario Cent,Brasileiro,Francis Mac Allister (Rosario Cent)
Laurtaro Giaccone,ARG,MF,21.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Laurtaro Giaccone (Rosario Cent)
Juan Cruz Komar,ARG,DF,26.0,11.8,470.0,70.0,261.0,199.0,10.0,9.0,470.0,0.0,0.0,0.0,0.0,0.0,181.0,757.0,490.0,3.0,1.0,0.0,0.0,0.0,214.0,1.0,Rosario Cent,Brasileiro,Juan Cruz Komar (Rosario Cent)
Walter Montoya,ARG,MF,29.0,10.3,569.0,17.0,130.0,345.0,101.0,4.0,569.0,23.0,12.0,52.2,10.0,43.5,304.0,1665.0,852.0,11.0,9.0,2.0,18.0,12.0,333.0,11.0,Rosario Cent,Brasileiro,Walter Montoya (Rosario Cent)
Gino Infantino,ARG,"MF,FW",19.0,9.0,390.0,1.0,47.0,215.0,133.0,16.0,390.0,28.0,18.0,64.3,10.0,35.7,243.0,1339.0,650.0,17.0,12.0,3.0,27.0,23.0,280.0,47.0,Rosario Cent,Brasileiro,Gino Infantino (Rosario Cent)
Jhonatan Candia,URU,FW,27.0,6.2,207.0,8.0,11.0,101.0,95.0,19.0,207.0,9.0,4.0,44.4,4.0,44.4,91.0,395.0,115.0,3.0,2.0,1.0,12.0,8.0,150.0,31.0,Rosario Cent,Brasileiro,Jhonatan Candia (Rosario Cent)
Agustín Toledo,ARG,MF,22.0,5.4,310.0,15.0,71.0,219.0,25.0,2.0,310.0,2.0,1.0,50.0,1.0,50.0,148.0,640.0,328.0,2.0,1.0,0.0,4.0,2.0,166.0,0.0,Rosario Cent,Brasileiro,Agustín Toledo (Rosario Cent)
Gaspar Servio,ARG,GK,30.0,4.0,117.0,102.0,117.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,44.0,277.0,173.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,Rosario Cent,Brasileiro,Gaspar Servio (Rosario Cent)
Fabricio Oviedo,ARG,FW,18.0,2.1,37.0,0.0,3.0,21.0,15.0,2.0,37.0,4.0,1.0,25.0,2.0,50.0,24.0,195.0,23.0,1.0,2.0,0.0,3.0,1.0,24.0,3.0,Rosario Cent,Brasileiro,Fabricio Oviedo (Rosario Cent)
Ismael Cortéz,ARG,MF,21.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Ismael Cortéz (Rosario Cent)
Lucas Rodríguez,ARG,DF,29.0,2.3,138.0,8.0,45.0,69.0,25.0,0.0,138.0,1.0,1.0,100.0,0.0,0.0,50.0,216.0,100.0,1.0,2.0,0.0,3.0,1.0,62.0,9.0,Rosario Cent,Brasileiro,Lucas Rodríguez (Rosario Cent)
Luciano Ferreyra,ARG,"MF,FW",20.0,1.6,87.0,0.0,8.0,45.0,37.0,6.0,87.0,9.0,3.0,33.3,5.0,55.6,58.0,444.0,209.0,6.0,5.0,3.0,11.0,6.0,62.0,9.0,Rosario Cent,Brasileiro,Luciano Ferreyra (Rosario Cent)
Tomás O'Connor,ARG,"MF,FW",18.0,1.5,103.0,2.0,16.0,59.0,33.0,2.0,103.0,9.0,4.0,44.4,5.0,55.6,66.0,302.0,125.0,3.0,6.0,1.0,5.0,1.0,64.0,3.0,Rosario Cent,Brasileiro,Tomás O'Connor (Rosario Cent)
Facundo Aguero,ARG,DF,28.0,1.4,84.0,9.0,35.0,45.0,4.0,2.0,84.0,0.0,0.0,0.0,0.0,0.0,36.0,205.0,94.0,1.0,0.0,0.0,3.0,1.0,43.0,0.0,Rosario Cent,Brasileiro,Facundo Aguero (Rosario Cent)
Octavio Bianchi,ARG,"FW,MF",27.0,3.8,146.0,6.0,16.0,57.0,74.0,19.0,146.0,10.0,4.0,40.0,6.0,60.0,72.0,521.0,188.0,7.0,1.0,3.0,7.0,6.0,95.0,30.0,Rosario Cent,Brasileiro,Octavio Bianchi (Rosario Cent)
Luca Martínez,MEX,FW,22.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosario Cent,Brasileiro,Luca Martínez (Rosario Cent)
