Player,Nation,Pos,Age,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Team,Championship,Player_Team
Yamil Garnier,ARG,MF,40.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Sarmiento,Brasileiro,Yamil Garnier (Sarmiento)
Guido Herrera,ARG,GK,30.0,27.0,854.0,571.0,282.0,85.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,578.0,1.0,1.0,Talleres,Brasileiro,Guido Herrera (Talleres)
Gastón Benavídez,ARG,DF,27.0,26.0,1294.0,981.0,311.0,22.0,1.0,8.0,37,289.0,0.0,0.0,0.0,0.0,1019.0,2.0,16.0,Talleres,Brasileiro,Gastón Benavídez (Talleres)
Matías Catalán,CHI,DF,30.0,25.2,1242.0,1176.0,62.0,49.0,1.0,38.0,12,10.0,0.0,0.0,0.0,0.0,928.0,4.0,15.0,Talleres,Brasileiro,Matías Catalán (Talleres)
Rodrigo Villagra,ARG,MF,21.0,24.8,1223.0,1173.0,43.0,41.0,7.0,35.0,3,1.0,1.0,0.0,1.0,0.0,1024.0,7.0,17.0,Talleres,Brasileiro,Rodrigo Villagra (Talleres)
Rodrigo Garro,ARG,MF,25.0,23.1,1186.0,1010.0,167.0,56.0,19.0,21.0,127,8.0,95.0,21.0,36.0,22.0,840.0,9.0,31.0,Talleres,Brasileiro,Rodrigo Garro (Talleres)
Michael Santos,URU,FW,29.0,20.4,244.0,212.0,31.0,0.0,1.0,1.0,12,1.0,0.0,0.0,0.0,0.0,140.0,1.0,7.0,Talleres,Brasileiro,Michael Santos (Talleres)
Ramón Sosa,PAR,FW,23.0,16.7,491.0,462.0,25.0,4.0,1.0,13.0,39,10.0,10.0,0.0,4.0,0.0,337.0,4.0,20.0,Talleres,Brasileiro,Ramón Sosa (Talleres)
Juan Portillo,ARG,DF,22.0,15.8,786.0,633.0,151.0,12.0,1.0,3.0,9,139.0,0.0,0.0,0.0,0.0,599.0,2.0,16.0,Talleres,Brasileiro,Juan Portillo (Talleres)
Diego Valoyes,COL,FW,26.0,17.9,507.0,492.0,12.0,0.0,5.0,4.0,31,11.0,1.0,0.0,1.0,0.0,342.0,3.0,27.0,Talleres,Brasileiro,Diego Valoyes (Talleres)
Juan Rodríguez,ARG,DF,28.0,15.6,714.0,688.0,24.0,20.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,587.0,2.0,8.0,Talleres,Brasileiro,Juan Rodríguez (Talleres)
Diego Ortegoza,ARG,MF,25.0,8.8,304.0,300.0,4.0,3.0,1.0,2.0,13,1.0,0.0,0.0,0.0,0.0,235.0,0.0,6.0,Talleres,Brasileiro,Diego Ortegoza (Talleres)
Francisco Pizzini,ARG,FW,29.0,12.9,430.0,415.0,14.0,2.0,3.0,7.0,11,12.0,0.0,0.0,0.0,0.0,318.0,1.0,17.0,Talleres,Brasileiro,Francisco Pizzini (Talleres)
Alan Franco,ECU,MF,24.0,11.5,414.0,404.0,10.0,9.0,2.0,0.0,5,0.0,1.0,0.0,0.0,0.0,348.0,0.0,3.0,Talleres,Brasileiro,Alan Franco (Talleres)
Lucas Suárez,ARG,DF,27.0,11.0,518.0,494.0,23.0,11.0,0.0,8.0,3,12.0,0.0,0.0,0.0,0.0,399.0,1.0,3.0,Talleres,Brasileiro,Lucas Suárez (Talleres)
Nicolás Pasquini,ARG,DF,32.0,6.7,293.0,232.0,59.0,5.0,0.0,1.0,9,54.0,0.0,0.0,0.0,0.0,215.0,2.0,5.0,Talleres,Brasileiro,Nicolás Pasquini (Talleres)
Valentín Depietri,ARG,"FW,MF",22.0,5.8,217.0,205.0,12.0,3.0,2.0,1.0,19,2.0,6.0,3.0,2.0,0.0,155.0,0.0,9.0,Talleres,Brasileiro,Valentín Depietri (Talleres)
Nahuel Bustos,ARG,"FW,MF",24.0,8.1,201.0,183.0,16.0,3.0,2.0,2.0,4,1.0,2.0,0.0,1.0,0.0,144.0,2.0,8.0,Talleres,Brasileiro,Nahuel Bustos (Talleres)
Christian Oliva,URU,MF,26.0,4.9,263.0,236.0,25.0,15.0,0.0,4.0,9,4.0,6.0,2.0,3.0,0.0,221.0,2.0,1.0,Talleres,Brasileiro,Christian Oliva (Talleres)
Tiago Palacios,ARG,DF,19.0,1.9,82.0,75.0,7.0,5.0,0.0,3.0,0,2.0,0.0,0.0,0.0,0.0,65.0,0.0,1.0,Talleres,Brasileiro,Tiago Palacios (Talleres)
Julio Buffarini,ARG,DF,34.0,1.7,49.0,32.0,17.0,1.0,0.0,0.0,1,16.0,0.0,0.0,0.0,0.0,31.0,0.0,2.0,Talleres,Brasileiro,Julio Buffarini (Talleres)
Maximiliano Álvez,ARG,FW,19.0,2.0,74.0,72.0,2.0,0.0,0.0,0.0,11,1.0,1.0,0.0,1.0,0.0,50.0,0.0,2.0,Talleres,Brasileiro,Maximiliano Álvez (Talleres)
Tomás Olmos,ARG,DF,18.0,1.0,28.0,18.0,10.0,0.0,0.0,0.0,2,10.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,Talleres,Brasileiro,Tomás Olmos (Talleres)
Ángelo Martino,ARG,DF,24.0,0.7,34.0,31.0,3.0,1.0,0.0,0.0,3,2.0,0.0,0.0,0.0,0.0,21.0,0.0,2.0,Talleres,Brasileiro,Ángelo Martino (Talleres)
José Romero,ARG,"FW,MF",19.0,1.9,32.0,31.0,1.0,0.0,1.0,0.0,2,1.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,Talleres,Brasileiro,José Romero (Talleres)
Diego Barrera,ARG,FW,18.0,1.4,28.0,27.0,1.0,0.0,0.0,0.0,6,1.0,0.0,0.0,0.0,0.0,16.0,0.0,3.0,Talleres,Brasileiro,Diego Barrera (Talleres)
Luis Sequeira,ARG,"MF,DF",20.0,1.2,68.0,57.0,11.0,5.0,0.0,0.0,11,1.0,5.0,2.0,3.0,0.0,50.0,0.0,0.0,Talleres,Brasileiro,Luis Sequeira (Talleres)
Fabio Álvarez,ARG,"MF,FW",30.0,0.7,61.0,61.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,Talleres,Brasileiro,Fabio Álvarez (Talleres)
Vicente Fernández,CHI,"MF,FW",23.0,0.5,35.0,24.0,9.0,2.0,0.0,0.0,2,7.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,Talleres,Brasileiro,Vicente Fernández (Talleres)
David Zalazar,ARG,MF,20.0,0.2,8.0,7.0,1.0,0.0,0.0,0.0,5,0.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,Talleres,Brasileiro,David Zalazar (Talleres)
Federico Girotti,ARG,DF,23.0,0.1,2.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Talleres,Brasileiro,Federico Girotti (Talleres)
Matias Gomez,ARG,"MF,FW",17.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Talleres,Brasileiro,Matias Gomez (Talleres)
Gonzalo Marinelli,ARG,GK,33.0,25.0,858.0,655.0,203.0,69.0,0.0,3.0,2,0.0,0.0,0.0,0.0,0.0,596.0,0.0,0.0,Tigre,Brasileiro,Gonzalo Marinelli (Tigre)
Brian Luciatti,ARG,DF,29.0,22.7,1051.0,977.0,72.0,22.0,1.0,10.0,6,3.0,0.0,0.0,0.0,0.0,877.0,2.0,13.0,Tigre,Brasileiro,Brian Luciatti (Tigre)
Mateo Retegui,ITA,FW,23.0,19.9,342.0,303.0,38.0,0.0,1.0,2.0,21,5.0,0.0,0.0,0.0,0.0,224.0,1.0,12.0,Tigre,Brasileiro,Mateo Retegui (Tigre)
Facundo Colidio,ARG,"MF,FW",23.0,18.5,598.0,570.0,25.0,3.0,12.0,2.0,25,12.0,1.0,0.0,0.0,0.0,412.0,3.0,33.0,Tigre,Brasileiro,Facundo Colidio (Tigre)
Alexis Castro,ARG,"MF,FW",28.0,16.6,768.0,701.0,63.0,19.0,5.0,4.0,95,1.0,42.0,8.0,32.0,0.0,550.0,4.0,19.0,Tigre,Brasileiro,Alexis Castro (Tigre)
Lucas Menossi,ARG,"MF,FW",30.0,16.9,922.0,863.0,57.0,19.0,7.0,9.0,58,5.0,31.0,4.0,24.0,0.0,681.0,2.0,22.0,Tigre,Brasileiro,Lucas Menossi (Tigre)
Blas Armoa,PAR,"FW,MF",22.0,15.9,348.0,347.0,0.0,0.0,1.0,0.0,50,0.0,0.0,0.0,0.0,0.0,222.0,1.0,10.0,Tigre,Brasileiro,Blas Armoa (Tigre)
Sebastián Prieto,ARG,DF,29.0,16.2,922.0,716.0,202.0,12.0,1.0,10.0,53,184.0,6.0,0.0,5.0,0.0,672.0,4.0,22.0,Tigre,Brasileiro,Sebastián Prieto (Tigre)
Lucas Blondel,ARG,DF,26.0,13.9,711.0,566.0,145.0,8.0,1.0,8.0,44,135.0,2.0,0.0,2.0,0.0,506.0,0.0,29.0,Tigre,Brasileiro,Lucas Blondel (Tigre)
Emanuel Aguilera,ARG,DF,33.0,14.0,697.0,659.0,37.0,24.0,0.0,4.0,3,3.0,0.0,0.0,0.0,0.0,575.0,1.0,8.0,Tigre,Brasileiro,Emanuel Aguilera (Tigre)
Aaron Nicolás Molinas,ARG,"MF,FW",22.0,13.1,779.0,717.0,59.0,11.0,3.0,9.0,65,12.0,34.0,8.0,22.0,0.0,594.0,3.0,13.0,Tigre,Brasileiro,Aaron Nicolás Molinas (Tigre)
Sebastián Prediger,ARG,MF,36.0,12.4,623.0,592.0,30.0,29.0,1.0,5.0,3,1.0,0.0,0.0,0.0,0.0,536.0,1.0,15.0,Tigre,Brasileiro,Sebastián Prediger (Tigre)
Agustín Cardozo,ARG,MF,25.0,15.0,864.0,841.0,23.0,21.0,0.0,9.0,1,2.0,0.0,0.0,0.0,0.0,744.0,0.0,5.0,Tigre,Brasileiro,Agustín Cardozo (Tigre)
Víctor Cabrera,ARG,DF,29.0,11.7,570.0,523.0,44.0,12.0,0.0,7.0,3,28.0,0.0,0.0,0.0,0.0,447.0,3.0,10.0,Tigre,Brasileiro,Víctor Cabrera (Tigre)
Cristian Zabala,ARG,MF,24.0,11.7,674.0,646.0,26.0,20.0,2.0,8.0,19,1.0,5.0,0.0,3.0,0.0,546.0,2.0,5.0,Tigre,Brasileiro,Cristian Zabala (Tigre)
Lautaro Montoya,ARG,DF,28.0,8.5,474.0,386.0,85.0,3.0,0.0,0.0,39,80.0,2.0,0.0,2.0,0.0,339.0,3.0,17.0,Tigre,Brasileiro,Lautaro Montoya (Tigre)
Martín Ortega,ARG,"DF,MF",23.0,8.3,433.0,341.0,92.0,8.0,0.0,0.0,38,84.0,0.0,0.0,0.0,0.0,326.0,0.0,16.0,Tigre,Brasileiro,Martín Ortega (Tigre)
Brian Alexis Leizza,ARG,DF,22.0,8.8,412.0,398.0,13.0,9.0,0.0,5.0,1,2.0,0.0,0.0,0.0,0.0,328.0,1.0,5.0,Tigre,Brasileiro,Brian Alexis Leizza (Tigre)
Tomás Badaloni,ARG,FW,22.0,7.5,138.0,129.0,7.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,89.0,2.0,4.0,Tigre,Brasileiro,Tomás Badaloni (Tigre)
Martin Garay,ARG,"DF,MF",23.0,7.6,441.0,369.0,71.0,1.0,2.0,3.0,31,70.0,0.0,0.0,0.0,0.0,318.0,1.0,20.0,Tigre,Brasileiro,Martin Garay (Tigre)
Gonzalo Flores,ARG,"FW,MF",20.0,4.4,106.0,106.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,76.0,0.0,4.0,Tigre,Brasileiro,Gonzalo Flores (Tigre)
Santiago Rojas,PAR,GK,26.0,2.0,44.0,23.0,21.0,5.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,Tigre,Brasileiro,Santiago Rojas (Tigre)
Ezequiel Forclaz,ARG,"MF,FW",19.0,2.0,99.0,95.0,4.0,0.0,0.0,0.0,10,3.0,1.0,1.0,0.0,0.0,68.0,0.0,2.0,Tigre,Brasileiro,Ezequiel Forclaz (Tigre)
Agustín Obando,ARG,"MF,FW",22.0,2.4,90.0,81.0,9.0,2.0,0.0,0.0,19,1.0,6.0,1.0,5.0,0.0,46.0,0.0,3.0,Tigre,Brasileiro,Agustín Obando (Tigre)
Sebastián Medina,ARG,MF,22.0,1.3,73.0,66.0,7.0,1.0,0.0,1.0,9,2.0,4.0,1.0,3.0,0.0,45.0,0.0,4.0,Tigre,Brasileiro,Sebastián Medina (Tigre)
Mateo Caceres,ARG,FW,20.0,0.1,5.0,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,Tigre,Brasileiro,Mateo Caceres (Tigre)
Ijiel Protti,ARG,MF,28.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,Tigre,Brasileiro,Ijiel Protti (Tigre)
Tomás Marchiori,ARG,GK,27.0,27.0,680.0,349.0,330.0,77.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,422.0,1.0,0.0,Tucumán,Brasileiro,Tomás Marchiori (Tucumán)
Matías Orihuela,ARG,DF,30.0,24.7,1013.0,774.0,234.0,8.0,2.0,2.0,56,226.0,0.0,0.0,0.0,0.0,732.0,5.0,30.0,Tucumán,Brasileiro,Matías Orihuela (Tucumán)
Joaquín Pereyra,ARG,MF,24.0,24.7,1314.0,1193.0,118.0,47.0,14.0,25.0,117,15.0,55.0,14.0,36.0,0.0,940.0,3.0,28.0,Tucumán,Brasileiro,Joaquín Pereyra (Tucumán)
Mateo Coronel,ARG,FW,24.0,21.5,521.0,500.0,19.0,2.0,3.0,2.0,34,0.0,8.0,2.0,3.0,0.0,362.0,2.0,21.0,Tucumán,Brasileiro,Mateo Coronel (Tucumán)
Bruno Bianchi,ARG,DF,33.0,24.0,904.0,851.0,52.0,49.0,0.0,10.0,0,2.0,0.0,0.0,0.0,0.0,680.0,1.0,9.0,Tucumán,Brasileiro,Bruno Bianchi (Tucumán)
Guillermo Acosta,ARG,MF,34.0,20.8,925.0,897.0,24.0,22.0,2.0,7.0,11,2.0,0.0,0.0,0.0,0.0,754.0,4.0,20.0,Tucumán,Brasileiro,Guillermo Acosta (Tucumán)
Nicolás Romero,ARG,DF,19.0,21.1,721.0,664.0,55.0,25.0,0.0,7.0,0,30.0,0.0,0.0,0.0,0.0,525.0,2.0,12.0,Tucumán,Brasileiro,Nicolás Romero (Tucumán)
Marcelo Estigarribia,ARG,FW,27.0,19.3,548.0,507.0,34.0,1.0,1.0,4.0,9,2.0,0.0,0.0,0.0,0.0,309.0,7.0,23.0,Tucumán,Brasileiro,Marcelo Estigarribia (Tucumán)
Renzo Tesuri,ARG,"DF,MF",26.0,19.6,780.0,666.0,109.0,9.0,0.0,10.0,32,100.0,0.0,0.0,0.0,0.0,534.0,5.0,43.0,Tucumán,Brasileiro,Renzo Tesuri (Tucumán)
Adrián Guillermo Sánchez,ARG,MF,23.0,16.3,710.0,658.0,50.0,17.0,2.0,5.0,45,20.0,13.0,2.0,9.0,0.0,554.0,2.0,13.0,Tucumán,Brasileiro,Adrián Guillermo Sánchez (Tucumán)
Bautista Kociubinski,ARG,MF,21.0,14.1,685.0,651.0,31.0,15.0,1.0,6.0,21,1.0,15.0,0.0,13.0,0.0,568.0,3.0,8.0,Tucumán,Brasileiro,Bautista Kociubinski (Tucumán)
Marcelo Ortiz,ARG,DF,29.0,11.9,455.0,365.0,89.0,9.0,0.0,7.0,6,80.0,0.0,0.0,0.0,0.0,304.0,1.0,7.0,Tucumán,Brasileiro,Marcelo Ortiz (Tucumán)
Ramiro Ruiz,ARG,"FW,MF",22.0,11.5,284.0,277.0,6.0,1.0,1.0,4.0,21,3.0,0.0,0.0,0.0,0.0,187.0,1.0,14.0,Tucumán,Brasileiro,Ramiro Ruiz (Tucumán)
Hernán De La Fuente,ARG,DF,26.0,6.4,312.0,228.0,82.0,5.0,0.0,1.0,11,77.0,0.0,0.0,0.0,0.0,222.0,2.0,7.0,Tucumán,Brasileiro,Hernán De La Fuente (Tucumán)
Francisco Di Franco,ARG,"MF,DF",28.0,5.5,181.0,177.0,4.0,1.0,0.0,0.0,2,1.0,2.0,0.0,1.0,0.0,148.0,0.0,5.0,Tucumán,Brasileiro,Francisco Di Franco (Tucumán)
Yonathan Cabral,ARG,DF,30.0,5.4,220.0,212.0,8.0,7.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,4.0,Tucumán,Brasileiro,Yonathan Cabral (Tucumán)
Francisco Flores,ARG,DF,21.0,3.0,135.0,131.0,4.0,3.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,Tucumán,Brasileiro,Francisco Flores (Tucumán)
Marcelo González,PAR,MF,26.0,2.7,105.0,98.0,6.0,2.0,0.0,0.0,11,3.0,1.0,0.0,1.0,0.0,78.0,1.0,5.0,Tucumán,Brasileiro,Marcelo González (Tucumán)
Moisés Brandán,ARG,DF,22.0,2.3,105.0,74.0,31.0,1.0,0.0,2.0,4,30.0,0.0,0.0,0.0,0.0,68.0,0.0,7.0,Tucumán,Brasileiro,Moisés Brandán (Tucumán)
Cristian Menéndez,ARG,FW,34.0,4.2,105.0,96.0,7.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,62.0,2.0,2.0,Tucumán,Brasileiro,Cristian Menéndez (Tucumán)
Ignacio Maestro Puch,ARG,"FW,MF",19.0,4.0,69.0,64.0,5.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,47.0,0.0,1.0,Tucumán,Brasileiro,Ignacio Maestro Puch (Tucumán)
Braian Guille,ARG,"MF,FW",25.0,3.8,196.0,172.0,23.0,6.0,2.0,3.0,30,4.0,13.0,3.0,7.0,0.0,120.0,1.0,7.0,Tucumán,Brasileiro,Braian Guille (Tucumán)
Wilson Ibarrola,PAR,DF,26.0,1.8,57.0,40.0,15.0,0.0,0.0,0.0,9,15.0,0.0,0.0,0.0,0.0,31.0,2.0,2.0,Tucumán,Brasileiro,Wilson Ibarrola (Tucumán)
Lucas Naranjo,ARG,MF,21.0,0.1,15.0,15.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,Tucumán,Brasileiro,Lucas Naranjo (Tucumán)
Maximiliano Alanís,ARG,DF,19.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Tucumán,Brasileiro,Maximiliano Alanís (Tucumán)
Kevin Isa,ARG,MF,21.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Tucumán,Brasileiro,Kevin Isa (Tucumán)
Francisco Ortega,ARG,DF,23.0,24.8,1346.0,983.0,362.0,35.0,0.0,3.0,68,312.0,15.0,1.0,9.0,0.0,1032.0,1.0,30.0,Vélez Sarsfield,Brasileiro,Francisco Ortega (Vélez Sarsfield)
Lautaro Gianetti,ARG,DF,29.0,19.0,845.0,803.0,41.0,40.0,1.0,7.0,0,0.0,0.0,0.0,0.0,0.0,680.0,1.0,3.0,Vélez Sarsfield,Brasileiro,Lautaro Gianetti (Vélez Sarsfield)
Leonardo Burián,URU,GK,39.0,18.5,489.0,280.0,208.0,41.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,349.0,1.0,0.0,Vélez Sarsfield,Brasileiro,Leonardo Burián (Vélez Sarsfield)
Jose Florentín,PAR,MF,26.0,16.6,757.0,736.0,19.0,15.0,1.0,7.0,9,3.0,0.0,0.0,0.0,0.0,592.0,2.0,18.0,Vélez Sarsfield,Brasileiro,Jose Florentín (Vélez Sarsfield)
Tomás Guidara,ARG,DF,26.0,16.1,736.0,522.0,212.0,23.0,0.0,0.0,35,188.0,1.0,0.0,1.0,0.0,509.0,2.0,16.0,Vélez Sarsfield,Brasileiro,Tomás Guidara (Vélez Sarsfield)
Abiel Osorio,ARG,FW,20.0,16.0,339.0,314.0,23.0,0.0,1.0,1.0,12,1.0,0.0,0.0,0.0,0.0,239.0,2.0,12.0,Vélez Sarsfield,Brasileiro,Abiel Osorio (Vélez Sarsfield)
Miguel Brizuela,ARG,DF,26.0,14.6,742.0,716.0,24.0,23.0,0.0,8.0,0,1.0,0.0,0.0,0.0,0.0,591.0,2.0,10.0,Vélez Sarsfield,Brasileiro,Miguel Brizuela (Vélez Sarsfield)
Lucas Janson,ARG,FW,28.0,14.2,401.0,393.0,6.0,2.0,0.0,10.0,13,3.0,0.0,0.0,0.0,0.0,291.0,2.0,19.0,Vélez Sarsfield,Brasileiro,Lucas Janson (Vélez Sarsfield)
Lucas Pratto,ARG,"MF,FW",34.0,14.0,409.0,393.0,12.0,0.0,1.0,1.0,25,5.0,0.0,0.0,0.0,0.0,247.0,4.0,15.0,Vélez Sarsfield,Brasileiro,Lucas Pratto (Vélez Sarsfield)
Christian Ordoñez,ARG,MF,18.0,12.2,454.0,445.0,8.0,4.0,1.0,0.0,4,4.0,0.0,0.0,0.0,0.0,355.0,1.0,12.0,Vélez Sarsfield,Brasileiro,Christian Ordoñez (Vélez Sarsfield)
Gianluca Prestianni,ARG,"FW,MF",17.0,14.6,455.0,412.0,40.0,13.0,3.0,2.0,46,16.0,9.0,2.0,7.0,0.0,293.0,3.0,17.0,Vélez Sarsfield,Brasileiro,Gianluca Prestianni (Vélez Sarsfield)
Diego Godín,URU,DF,36.0,12.8,625.0,600.0,24.0,22.0,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,525.0,1.0,5.0,Vélez Sarsfield,Brasileiro,Diego Godín (Vélez Sarsfield)
Valentín Gómez,ARG,DF,19.0,12.4,664.0,610.0,49.0,17.0,0.0,8.0,6,32.0,0.0,0.0,0.0,0.0,510.0,5.0,13.0,Vélez Sarsfield,Brasileiro,Valentín Gómez (Vélez Sarsfield)
Walter Bou,ARG,"FW,MF",29.0,10.6,412.0,342.0,68.0,21.0,3.0,1.0,68,3.0,36.0,4.0,27.0,0.0,265.0,2.0,25.0,Vélez Sarsfield,Brasileiro,Walter Bou (Vélez Sarsfield)
Elías Cabrera,ARG,MF,19.0,12.8,560.0,472.0,86.0,44.0,7.0,8.0,67,0.0,37.0,19.0,16.0,0.0,418.0,2.0,15.0,Vélez Sarsfield,Brasileiro,Elías Cabrera (Vélez Sarsfield)
Juan Ignacio Méndez,ARG,MF,25.0,9.4,434.0,420.0,14.0,11.0,0.0,5.0,0,1.0,0.0,0.0,0.0,0.0,338.0,0.0,5.0,Vélez Sarsfield,Brasileiro,Juan Ignacio Méndez (Vélez Sarsfield)
Gastón Gómez,ARG,GK,26.0,8.5,196.0,122.0,74.0,18.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,Vélez Sarsfield,Brasileiro,Gastón Gómez (Vélez Sarsfield)
Leonardo Jara,ARG,"DF,MF",31.0,7.0,377.0,310.0,66.0,6.0,0.0,3.0,9,60.0,0.0,0.0,0.0,0.0,261.0,1.0,8.0,Vélez Sarsfield,Brasileiro,Leonardo Jara (Vélez Sarsfield)
Damián Fernández,ARG,"MF,DF",22.0,6.1,254.0,247.0,6.0,6.0,0.0,5.0,2,0.0,0.0,0.0,0.0,0.0,194.0,1.0,13.0,Vélez Sarsfield,Brasileiro,Damián Fernández (Vélez Sarsfield)
Julián Fernández,ARG,"FW,MF",19.0,7.1,267.0,243.0,23.0,8.0,2.0,1.0,28,7.0,7.0,0.0,7.0,0.0,186.0,1.0,10.0,Vélez Sarsfield,Brasileiro,Julián Fernández (Vélez Sarsfield)
Roberto Joaquín García,ARG,DF,21.0,6.6,316.0,256.0,58.0,5.0,0.0,1.0,11,53.0,0.0,0.0,0.0,0.0,246.0,2.0,9.0,Vélez Sarsfield,Brasileiro,Roberto Joaquín García (Vélez Sarsfield)
Santiago Castro,ARG,"FW,MF",18.0,7.1,167.0,157.0,10.0,0.0,0.0,3.0,14,6.0,0.0,0.0,0.0,0.0,97.0,0.0,11.0,Vélez Sarsfield,Brasileiro,Santiago Castro (Vélez Sarsfield)
Nicolás Garayalde,ARG,MF,23.0,4.9,176.0,169.0,6.0,6.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,127.0,1.0,5.0,Vélez Sarsfield,Brasileiro,Nicolás Garayalde (Vélez Sarsfield)
Mateo Seoane,ARG,MF,18.0,4.6,251.0,245.0,6.0,4.0,0.0,2.0,1,2.0,0.0,0.0,0.0,0.0,206.0,0.0,3.0,Vélez Sarsfield,Brasileiro,Mateo Seoane (Vélez Sarsfield)
Lenny Lobato,BRA,"FW,MF",21.0,3.6,101.0,88.0,12.0,1.0,1.0,0.0,31,0.0,10.0,1.0,8.0,0.0,61.0,1.0,10.0,Vélez Sarsfield,Brasileiro,Lenny Lobato (Vélez Sarsfield)
Thiago Fernández,ARG,"FW,MF",18.0,1.3,53.0,51.0,2.0,0.0,1.0,1.0,3,2.0,0.0,0.0,0.0,0.0,35.0,0.0,2.0,Vélez Sarsfield,Brasileiro,Thiago Fernández (Vélez Sarsfield)
Patricio Pernicone,ARG,DF,21.0,1.1,74.0,67.0,5.0,2.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,59.0,2.0,0.0,Vélez Sarsfield,Brasileiro,Patricio Pernicone (Vélez Sarsfield)
