Player,Nation,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Team,Championship,Player_Team
Yair Ezequiel Arismendi,ARG,MF,24.0,1.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Sarmiento,Brasileiro,Yair Ezequiel Arismendi (Sarmiento)
Ayrton Cougo,URU,"MF,DF",26.0,0.8,0,3,1,33.3,3.97,1.32,0.0,0.0,21.1,0.0,0,0,0.2,0.2,0.05,-0.2,-0.2,Sarmiento,Brasileiro,Ayrton Cougo (Sarmiento)
Lautaro Cerato,ARG,FW,22.0,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Sarmiento,Brasileiro,Lautaro Cerato (Sarmiento)
Joaquín Gho,ARG,MF,19.0,0.3,0,1,0,0.0,3.33,0.0,0.0,0.0,24.7,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Sarmiento,Brasileiro,Joaquín Gho (Sarmiento)
Nicolás Femia,ARG,"MF,FW",26.0,0.2,0,2,0,0.0,12.0,0.0,0.0,0.0,20.3,0.0,0,0,0.4,0.4,0.21,-0.4,-0.4,Sarmiento,Brasileiro,Nicolás Femia (Sarmiento)
Santiago Morales,,DF,,0.1,0,1,0,0.0,6.92,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Sarmiento,Brasileiro,Santiago Morales (Sarmiento)
Pablo Gerzel,ARG,MF,23.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Sarmiento,Brasileiro,Pablo Gerzel (Sarmiento)
Yamil Garnier,ARG,MF,40.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Sarmiento,Brasileiro,Yamil Garnier (Sarmiento)
Guido Herrera,ARG,GK,30.0,27.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Talleres,Brasileiro,Guido Herrera (Talleres)
Gastón Benavídez,ARG,DF,27.0,26.0,1,16,6,37.5,0.62,0.23,0.06,0.17,16.2,0.0,0,0,1.4,1.3,0.08,-0.4,-0.3,Talleres,Brasileiro,Gastón Benavídez (Talleres)
Matías Catalán,CHI,DF,30.0,25.2,1,13,3,23.1,0.51,0.12,0.08,0.33,14.2,0.0,0,0,0.7,0.7,0.05,0.3,0.3,Talleres,Brasileiro,Matías Catalán (Talleres)
Rodrigo Villagra,ARG,MF,21.0,24.8,0,16,3,18.8,0.64,0.12,0.0,0.0,24.3,0.0,0,0,1.0,1.0,0.06,-1.0,-1.0,Talleres,Brasileiro,Rodrigo Villagra (Talleres)
Rodrigo Garro,ARG,MF,25.0,23.1,5,48,14,29.2,2.08,0.61,0.1,0.36,25.8,12.0,0,0,2.3,2.3,0.05,2.7,2.7,Talleres,Brasileiro,Rodrigo Garro (Talleres)
Michael Santos,URU,FW,29.0,20.4,13,68,29,42.6,3.34,1.42,0.19,0.45,15.8,0.0,0,2,15.1,13.5,0.2,-2.1,-0.5,Talleres,Brasileiro,Michael Santos (Talleres)
Ramón Sosa,PAR,FW,23.0,16.7,4,24,9,37.5,1.44,0.54,0.17,0.44,18.4,1.0,0,0,5.6,5.6,0.23,-1.6,-1.6,Talleres,Brasileiro,Ramón Sosa (Talleres)
Juan Portillo,ARG,DF,22.0,15.8,1,11,1,9.1,0.7,0.06,0.09,1.0,20.3,0.0,0,0,1.2,1.2,0.11,-0.2,-0.2,Talleres,Brasileiro,Juan Portillo (Talleres)
Diego Valoyes,COL,FW,26.0,17.9,4,47,13,27.7,2.63,0.73,0.06,0.23,17.6,0.0,1,1,4.5,3.7,0.08,-0.5,-0.7,Talleres,Brasileiro,Diego Valoyes (Talleres)
Juan Rodríguez,ARG,DF,28.0,15.6,0,5,2,40.0,0.32,0.13,0.0,0.0,13.1,0.0,0,0,0.3,0.3,0.07,-0.3,-0.3,Talleres,Brasileiro,Juan Rodríguez (Talleres)
Diego Ortegoza,ARG,MF,25.0,8.8,0,12,2,16.7,1.36,0.23,0.0,0.0,24.5,0.0,0,0,0.4,0.4,0.04,-0.4,-0.4,Talleres,Brasileiro,Diego Ortegoza (Talleres)
Francisco Pizzini,ARG,FW,29.0,12.9,3,21,9,42.9,1.63,0.7,0.14,0.33,15.1,0.0,0,0,2.6,2.6,0.13,0.4,0.4,Talleres,Brasileiro,Francisco Pizzini (Talleres)
Alan Franco,ECU,MF,24.0,11.5,0,5,0,0.0,0.43,0.0,0.0,0.0,23.9,0.0,0,0,0.3,0.3,0.05,-0.3,-0.3,Talleres,Brasileiro,Alan Franco (Talleres)
Lucas Suárez,ARG,DF,27.0,11.0,0,5,0,0.0,0.45,0.0,0.0,0.0,16.2,0.0,0,0,0.2,0.2,0.04,-0.2,-0.2,Talleres,Brasileiro,Lucas Suárez (Talleres)
Nicolás Pasquini,ARG,DF,32.0,6.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Talleres,Brasileiro,Nicolás Pasquini (Talleres)
Valentín Depietri,ARG,"FW,MF",22.0,5.8,0,7,0,0.0,1.2,0.0,0.0,0.0,25.0,1.0,0,0,0.5,0.5,0.07,-0.5,-0.5,Talleres,Brasileiro,Valentín Depietri (Talleres)
Nahuel Bustos,ARG,"FW,MF",24.0,8.1,7,33,11,33.3,4.06,1.35,0.21,0.64,19.5,9.0,0,0,5.4,5.4,0.16,1.6,1.6,Talleres,Brasileiro,Nahuel Bustos (Talleres)
Christian Oliva,URU,MF,26.0,4.9,0,4,1,25.0,0.82,0.21,0.0,0.0,23.8,0.0,0,0,0.2,0.2,0.04,-0.2,-0.2,Talleres,Brasileiro,Christian Oliva (Talleres)
Tiago Palacios,ARG,DF,19.0,1.9,0,1,0,0.0,0.52,0.0,0.0,0.0,10.7,0.0,0,0,0.1,0.1,0.06,-0.1,-0.1,Talleres,Brasileiro,Tiago Palacios (Talleres)
Julio Buffarini,ARG,DF,34.0,1.7,0,1,0,0.0,0.6,0.0,0.0,0.0,28.7,0.0,0,0,0.0,0.0,0.03,0.0,0.0,Talleres,Brasileiro,Julio Buffarini (Talleres)
Maximiliano Álvez,ARG,FW,19.0,2.0,0,3,0,0.0,1.53,0.0,0.0,0.0,26.5,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Talleres,Brasileiro,Maximiliano Álvez (Talleres)
Tomás Olmos,ARG,DF,18.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Talleres,Brasileiro,Tomás Olmos (Talleres)
Ángelo Martino,ARG,DF,24.0,0.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Talleres,Brasileiro,Ángelo Martino (Talleres)
José Romero,ARG,"FW,MF",19.0,1.9,2,12,5,41.7,6.39,2.66,0.17,0.4,12.4,0.0,0,0,2.5,2.5,0.21,-0.5,-0.5,Talleres,Brasileiro,José Romero (Talleres)
Diego Barrera,ARG,FW,18.0,1.4,0,1,0,0.0,0.7,0.0,0.0,0.0,13.4,0.0,0,0,0.0,0.0,0.03,0.0,0.0,Talleres,Brasileiro,Diego Barrera (Talleres)
Luis Sequeira,ARG,"MF,DF",20.0,1.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Talleres,Brasileiro,Luis Sequeira (Talleres)
Fabio Álvarez,ARG,"MF,FW",30.0,0.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Talleres,Brasileiro,Fabio Álvarez (Talleres)
Vicente Fernández,CHI,"MF,FW",23.0,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Talleres,Brasileiro,Vicente Fernández (Talleres)
David Zalazar,ARG,MF,20.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Talleres,Brasileiro,David Zalazar (Talleres)
Federico Girotti,ARG,DF,23.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Talleres,Brasileiro,Federico Girotti (Talleres)
Matias Gomez,ARG,"MF,FW",17.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Talleres,Brasileiro,Matias Gomez (Talleres)
Gonzalo Marinelli,ARG,GK,33.0,25.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Tigre,Brasileiro,Gonzalo Marinelli (Tigre)
Brian Luciatti,ARG,DF,29.0,22.7,3,26,9,34.6,1.15,0.4,0.12,0.33,14.8,0.0,0,0,1.8,1.8,0.07,1.2,1.2,Tigre,Brasileiro,Brian Luciatti (Tigre)
Mateo Retegui,ITA,FW,23.0,19.9,11,79,23,29.1,3.97,1.16,0.11,0.39,17.8,2.0,2,2,9.0,7.6,0.1,2.0,1.4,Tigre,Brasileiro,Mateo Retegui (Tigre)
Facundo Colidio,ARG,"MF,FW",23.0,18.5,2,52,17,32.7,2.8,0.92,0.02,0.06,19.1,3.0,1,1,4.7,3.9,0.08,-2.7,-2.9,Tigre,Brasileiro,Facundo Colidio (Tigre)
Alexis Castro,ARG,"MF,FW",28.0,16.6,1,24,6,25.0,1.44,0.36,0.04,0.17,19.5,6.0,0,0,2.2,2.2,0.09,-1.2,-1.2,Tigre,Brasileiro,Alexis Castro (Tigre)
Lucas Menossi,ARG,"MF,FW",30.0,16.9,1,29,9,31.0,1.71,0.53,0.03,0.11,26.2,4.0,0,0,1.7,1.7,0.06,-0.7,-0.7,Tigre,Brasileiro,Lucas Menossi (Tigre)
Blas Armoa,PAR,"FW,MF",22.0,15.9,3,43,13,30.2,2.71,0.82,0.07,0.23,16.1,0.0,0,0,5.4,5.4,0.13,-2.4,-2.4,Tigre,Brasileiro,Blas Armoa (Tigre)
Sebastián Prieto,ARG,DF,29.0,16.2,0,12,2,16.7,0.74,0.12,0.0,0.0,23.2,0.0,0,0,0.5,0.5,0.04,-0.5,-0.5,Tigre,Brasileiro,Sebastián Prieto (Tigre)
Lucas Blondel,ARG,DF,26.0,13.9,0,28,5,17.9,2.01,0.36,0.0,0.0,29.2,0.0,0,0,0.8,0.8,0.03,-0.8,-0.8,Tigre,Brasileiro,Lucas Blondel (Tigre)
Emanuel Aguilera,ARG,DF,33.0,14.0,0,6,2,33.3,0.43,0.14,0.0,0.0,16.8,1.0,0,0,0.3,0.3,0.05,-0.3,-0.3,Tigre,Brasileiro,Emanuel Aguilera (Tigre)
Aaron Nicolás Molinas,ARG,"MF,FW",22.0,13.1,1,22,10,45.5,1.68,0.76,0.05,0.1,22.2,4.0,0,0,1.7,1.7,0.08,-0.7,-0.7,Tigre,Brasileiro,Aaron Nicolás Molinas (Tigre)
Sebastián Prediger,ARG,MF,36.0,12.4,0,4,2,50.0,0.32,0.16,0.0,0.0,20.0,0.0,0,0,0.2,0.2,0.06,-0.2,-0.2,Tigre,Brasileiro,Sebastián Prediger (Tigre)
Agustín Cardozo,ARG,MF,25.0,15.0,1,9,4,44.4,0.6,0.27,0.11,0.25,20.7,0.0,0,0,0.4,0.4,0.04,0.6,0.6,Tigre,Brasileiro,Agustín Cardozo (Tigre)
Víctor Cabrera,ARG,DF,29.0,11.7,0,2,0,0.0,0.17,0.0,0.0,0.0,17.9,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Tigre,Brasileiro,Víctor Cabrera (Tigre)
Cristian Zabala,ARG,MF,24.0,11.7,0,11,0,0.0,0.94,0.0,0.0,0.0,27.4,1.0,0,0,0.3,0.3,0.03,-0.3,-0.3,Tigre,Brasileiro,Cristian Zabala (Tigre)
Lautaro Montoya,ARG,DF,28.0,8.5,0,3,0,0.0,0.35,0.0,0.0,0.0,25.5,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Tigre,Brasileiro,Lautaro Montoya (Tigre)
Martín Ortega,ARG,"DF,MF",23.0,8.3,0,6,3,50.0,0.72,0.36,0.0,0.0,27.6,0.0,0,0,0.4,0.4,0.06,-0.4,-0.4,Tigre,Brasileiro,Martín Ortega (Tigre)
Brian Alexis Leizza,ARG,DF,22.0,8.8,1,6,3,50.0,0.68,0.34,0.17,0.33,13.3,0.0,0,0,1.2,1.2,0.2,-0.2,-0.2,Tigre,Brasileiro,Brian Alexis Leizza (Tigre)
Tomás Badaloni,ARG,FW,22.0,7.5,2,20,7,35.0,2.67,0.93,0.1,0.29,15.0,0.0,0,0,2.3,2.3,0.12,-0.3,-0.3,Tigre,Brasileiro,Tomás Badaloni (Tigre)
Martin Garay,ARG,"DF,MF",23.0,7.6,0,1,0,0.0,0.13,0.0,0.0,0.0,36.0,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Tigre,Brasileiro,Martin Garay (Tigre)
Gonzalo Flores,ARG,"FW,MF",20.0,4.4,0,12,4,33.3,2.71,0.9,0.0,0.0,20.8,0.0,0,0,1.0,1.0,0.09,-1.0,-1.0,Tigre,Brasileiro,Gonzalo Flores (Tigre)
Santiago Rojas,PAR,GK,26.0,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Tigre,Brasileiro,Santiago Rojas (Tigre)
Ezequiel Forclaz,ARG,"MF,FW",19.0,2.0,0,5,1,20.0,2.51,0.5,0.0,0.0,22.9,0.0,0,0,0.2,0.2,0.03,-0.2,-0.2,Tigre,Brasileiro,Ezequiel Forclaz (Tigre)
Agustín Obando,ARG,"MF,FW",22.0,2.4,0,4,2,50.0,1.68,0.84,0.0,0.0,23.8,1.0,0,0,0.2,0.2,0.06,-0.2,-0.2,Tigre,Brasileiro,Agustín Obando (Tigre)
Sebastián Medina,ARG,MF,22.0,1.3,0,2,0,0.0,1.5,0.0,0.0,0.0,29.0,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Tigre,Brasileiro,Sebastián Medina (Tigre)
Mateo Caceres,ARG,FW,20.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Tigre,Brasileiro,Mateo Caceres (Tigre)
Ijiel Protti,ARG,MF,28.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Tigre,Brasileiro,Ijiel Protti (Tigre)
Tomás Marchiori,ARG,GK,27.0,27.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Tucumán,Brasileiro,Tomás Marchiori (Tucumán)
Matías Orihuela,ARG,DF,30.0,24.7,1,24,5,20.8,0.97,0.2,0.04,0.2,16.2,0.0,0,0,2.1,2.1,0.09,-1.1,-1.1,Tucumán,Brasileiro,Matías Orihuela (Tucumán)
Joaquín Pereyra,ARG,MF,24.0,24.7,1,53,11,20.8,2.14,0.45,0.02,0.09,28.9,11.0,0,0,1.8,1.8,0.03,-0.8,-0.8,Tucumán,Brasileiro,Joaquín Pereyra (Tucumán)
Mateo Coronel,ARG,FW,24.0,21.5,7,49,21,42.9,2.28,0.98,0.12,0.29,20.1,0.0,1,1,5.6,4.8,0.1,1.4,1.2,Tucumán,Brasileiro,Mateo Coronel (Tucumán)
Bruno Bianchi,ARG,DF,33.0,24.0,0,7,0,0.0,0.29,0.0,0.0,0.0,14.3,0.0,0,0,0.3,0.3,0.05,-0.3,-0.3,Tucumán,Brasileiro,Bruno Bianchi (Tucumán)
Guillermo Acosta,ARG,MF,34.0,20.8,0,18,1,5.6,0.86,0.05,0.0,0.0,23.1,0.0,0,0,1.4,1.4,0.08,-1.4,-1.4,Tucumán,Brasileiro,Guillermo Acosta (Tucumán)
Nicolás Romero,ARG,DF,19.0,21.1,1,6,1,16.7,0.28,0.05,0.17,1.0,15.1,0.0,0,0,0.6,0.6,0.09,0.4,0.4,Tucumán,Brasileiro,Nicolás Romero (Tucumán)
Marcelo Estigarribia,ARG,FW,27.0,19.3,6,43,16,37.2,2.23,0.83,0.12,0.31,15.2,0.0,1,1,6.9,6.1,0.14,-0.9,-1.1,Tucumán,Brasileiro,Marcelo Estigarribia (Tucumán)
Renzo Tesuri,ARG,"DF,MF",26.0,19.6,0,16,4,25.0,0.82,0.2,0.0,0.0,20.2,0.0,0,0,0.9,0.9,0.06,-0.9,-0.9,Tucumán,Brasileiro,Renzo Tesuri (Tucumán)
Adrián Guillermo Sánchez,ARG,MF,23.0,16.3,1,19,5,26.3,1.16,0.31,0.05,0.2,25.5,1.0,0,0,1.0,1.0,0.05,0.0,0.0,Tucumán,Brasileiro,Adrián Guillermo Sánchez (Tucumán)
Bautista Kociubinski,ARG,MF,21.0,14.1,2,17,5,29.4,1.21,0.36,0.12,0.4,26.7,4.0,0,0,0.7,0.7,0.04,1.3,1.3,Tucumán,Brasileiro,Bautista Kociubinski (Tucumán)
Marcelo Ortiz,ARG,DF,29.0,11.9,1,4,1,25.0,0.34,0.08,0.25,1.0,15.2,0.0,0,0,0.2,0.2,0.05,0.8,0.8,Tucumán,Brasileiro,Marcelo Ortiz (Tucumán)
Ramiro Ruiz,ARG,"FW,MF",22.0,11.5,1,22,8,36.4,1.92,0.7,0.05,0.13,18.4,1.0,0,0,2.1,2.1,0.09,-1.1,-1.1,Tucumán,Brasileiro,Ramiro Ruiz (Tucumán)
Hernán De La Fuente,ARG,DF,26.0,6.4,0,5,0,0.0,0.78,0.0,0.0,0.0,15.1,0.0,0,0,0.4,0.4,0.08,-0.4,-0.4,Tucumán,Brasileiro,Hernán De La Fuente (Tucumán)
Francisco Di Franco,ARG,"MF,DF",28.0,5.5,0,2,1,50.0,0.36,0.18,0.0,0.0,21.9,0.0,0,0,0.2,0.2,0.09,-0.2,-0.2,Tucumán,Brasileiro,Francisco Di Franco (Tucumán)
Yonathan Cabral,ARG,DF,30.0,5.4,0,3,1,33.3,0.55,0.18,0.0,0.0,12.7,0.0,0,0,0.2,0.2,0.07,-0.2,-0.2,Tucumán,Brasileiro,Yonathan Cabral (Tucumán)
Francisco Flores,ARG,DF,21.0,3.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Tucumán,Brasileiro,Francisco Flores (Tucumán)
Marcelo González,PAR,MF,26.0,2.7,1,5,3,60.0,1.83,1.1,0.2,0.33,20.2,0.0,0,0,0.3,0.3,0.07,0.7,0.7,Tucumán,Brasileiro,Marcelo González (Tucumán)
Moisés Brandán,ARG,DF,22.0,2.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Tucumán,Brasileiro,Moisés Brandán (Tucumán)
Cristian Menéndez,ARG,FW,34.0,4.2,2,15,6,40.0,3.54,1.42,0.07,0.17,15.2,0.0,1,1,2.3,1.5,0.1,-0.3,-0.5,Tucumán,Brasileiro,Cristian Menéndez (Tucumán)
Ignacio Maestro Puch,ARG,"FW,MF",19.0,4.0,0,6,2,33.3,1.52,0.51,0.0,0.0,17.3,0.0,0,0,0.3,0.3,0.04,-0.3,-0.3,Tucumán,Brasileiro,Ignacio Maestro Puch (Tucumán)
Braian Guille,ARG,"MF,FW",25.0,3.8,0,13,1,7.7,3.4,0.26,0.0,0.0,26.9,1.0,0,0,0.4,0.4,0.03,-0.4,-0.4,Tucumán,Brasileiro,Braian Guille (Tucumán)
Wilson Ibarrola,PAR,DF,26.0,1.8,0,1,0,0.0,0.54,0.0,0.0,0.0,26.2,0.0,0,0,0.0,0.0,0.05,0.0,0.0,Tucumán,Brasileiro,Wilson Ibarrola (Tucumán)
Lucas Naranjo,ARG,MF,21.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Tucumán,Brasileiro,Lucas Naranjo (Tucumán)
Maximiliano Alanís,ARG,DF,19.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Tucumán,Brasileiro,Maximiliano Alanís (Tucumán)
Kevin Isa,ARG,MF,21.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Tucumán,Brasileiro,Kevin Isa (Tucumán)
Francisco Ortega,ARG,DF,23.0,24.8,1,12,6,50.0,0.48,0.24,0.08,0.17,21.4,0.0,0,0,0.5,0.5,0.04,0.5,0.5,Vélez Sarsfield,Brasileiro,Francisco Ortega (Vélez Sarsfield)
Lautaro Gianetti,ARG,DF,29.0,19.0,1,5,3,60.0,0.26,0.16,0.2,0.33,10.4,0.0,0,0,0.6,0.6,0.12,0.4,0.4,Vélez Sarsfield,Brasileiro,Lautaro Gianetti (Vélez Sarsfield)
Leonardo Burián,URU,GK,39.0,18.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Vélez Sarsfield,Brasileiro,Leonardo Burián (Vélez Sarsfield)
Jose Florentín,PAR,MF,26.0,16.6,1,23,5,21.7,1.39,0.3,0.04,0.2,17.9,0.0,0,0,2.8,2.8,0.12,-1.8,-1.8,Vélez Sarsfield,Brasileiro,Jose Florentín (Vélez Sarsfield)
Tomás Guidara,ARG,DF,26.0,16.1,0,1,1,100.0,0.06,0.06,0.0,0.0,15.9,0.0,0,0,0.0,0.0,0.03,0.0,0.0,Vélez Sarsfield,Brasileiro,Tomás Guidara (Vélez Sarsfield)
Abiel Osorio,ARG,FW,20.0,16.0,2,28,12,42.9,1.75,0.75,0.07,0.17,14.6,0.0,0,0,2.1,2.1,0.08,-0.1,-0.1,Vélez Sarsfield,Brasileiro,Abiel Osorio (Vélez Sarsfield)
Miguel Brizuela,ARG,DF,26.0,14.6,0,8,1,12.5,0.55,0.07,0.0,0.0,12.9,0.0,0,0,0.7,0.7,0.09,-0.7,-0.7,Vélez Sarsfield,Brasileiro,Miguel Brizuela (Vélez Sarsfield)
Lucas Janson,ARG,FW,28.0,14.2,4,28,9,32.1,1.97,0.63,0.11,0.33,17.2,2.0,1,1,3.4,2.7,0.1,0.6,0.3,Vélez Sarsfield,Brasileiro,Lucas Janson (Vélez Sarsfield)
Lucas Pratto,ARG,"MF,FW",34.0,14.0,3,15,8,53.3,1.07,0.57,0.13,0.25,17.1,0.0,1,1,2.2,1.4,0.1,0.8,0.6,Vélez Sarsfield,Brasileiro,Lucas Pratto (Vélez Sarsfield)
Christian Ordoñez,ARG,MF,18.0,12.2,0,3,0,0.0,0.25,0.0,0.0,0.0,31.2,0.0,0,0,0.1,0.1,0.02,-0.1,-0.1,Vélez Sarsfield,Brasileiro,Christian Ordoñez (Vélez Sarsfield)
Gianluca Prestianni,ARG,"FW,MF",17.0,14.6,2,28,12,42.9,1.92,0.82,0.07,0.17,22.0,1.0,0,0,2.0,2.0,0.07,0.0,0.0,Vélez Sarsfield,Brasileiro,Gianluca Prestianni (Vélez Sarsfield)
Diego Godín,URU,DF,36.0,12.8,0,10,3,30.0,0.78,0.23,0.0,0.0,15.5,0.0,0,0,0.5,0.5,0.05,-0.5,-0.5,Vélez Sarsfield,Brasileiro,Diego Godín (Vélez Sarsfield)
Valentín Gómez,ARG,DF,19.0,12.4,0,5,0,0.0,0.4,0.0,0.0,0.0,19.1,0.0,0,0,0.3,0.3,0.06,-0.3,-0.3,Vélez Sarsfield,Brasileiro,Valentín Gómez (Vélez Sarsfield)
Walter Bou,ARG,"FW,MF",29.0,10.6,3,26,8,30.8,2.46,0.76,0.12,0.38,20.8,2.0,0,0,2.7,2.7,0.1,0.3,0.3,Vélez Sarsfield,Brasileiro,Walter Bou (Vélez Sarsfield)
Elías Cabrera,ARG,MF,19.0,12.8,1,26,3,11.5,2.03,0.23,0.04,0.33,22.0,9.0,0,0,2.0,2.0,0.08,-1.0,-1.0,Vélez Sarsfield,Brasileiro,Elías Cabrera (Vélez Sarsfield)
Juan Ignacio Méndez,ARG,MF,25.0,9.4,0,3,1,33.3,0.32,0.11,0.0,0.0,23.2,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,Vélez Sarsfield,Brasileiro,Juan Ignacio Méndez (Vélez Sarsfield)
Gastón Gómez,ARG,GK,26.0,8.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Vélez Sarsfield,Brasileiro,Gastón Gómez (Vélez Sarsfield)
Leonardo Jara,ARG,"DF,MF",31.0,7.0,1,6,1,16.7,0.85,0.14,0.17,1.0,16.1,0.0,0,0,0.9,0.9,0.15,0.1,0.1,Vélez Sarsfield,Brasileiro,Leonardo Jara (Vélez Sarsfield)
Damián Fernández,ARG,"MF,DF",22.0,6.1,0,5,0,0.0,0.82,0.0,0.0,0.0,20.2,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Vélez Sarsfield,Brasileiro,Damián Fernández (Vélez Sarsfield)
Julián Fernández,ARG,"FW,MF",19.0,7.1,3,11,3,27.3,1.55,0.42,0.27,1.0,23.8,3.0,0,0,1.6,1.6,0.14,1.4,1.4,Vélez Sarsfield,Brasileiro,Julián Fernández (Vélez Sarsfield)
Roberto Joaquín García,ARG,DF,21.0,6.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Vélez Sarsfield,Brasileiro,Roberto Joaquín García (Vélez Sarsfield)
Santiago Castro,ARG,"FW,MF",18.0,7.1,1,14,3,21.4,1.97,0.42,0.07,0.33,17.2,0.0,0,0,1.0,1.0,0.07,0.0,0.0,Vélez Sarsfield,Brasileiro,Santiago Castro (Vélez Sarsfield)
Nicolás Garayalde,ARG,MF,23.0,4.9,0,1,1,100.0,0.2,0.2,0.0,0.0,32.1,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Vélez Sarsfield,Brasileiro,Nicolás Garayalde (Vélez Sarsfield)
Mateo Seoane,ARG,MF,18.0,4.6,0,2,1,50.0,0.43,0.22,0.0,0.0,29.1,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Vélez Sarsfield,Brasileiro,Mateo Seoane (Vélez Sarsfield)
Lenny Lobato,BRA,"FW,MF",21.0,3.6,0,8,0,0.0,2.22,0.0,0.0,0.0,17.6,1.0,0,0,0.5,0.5,0.06,-0.5,-0.5,Vélez Sarsfield,Brasileiro,Lenny Lobato (Vélez Sarsfield)
Thiago Fernández,ARG,"FW,MF",18.0,1.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Vélez Sarsfield,Brasileiro,Thiago Fernández (Vélez Sarsfield)
Patricio Pernicone,ARG,DF,21.0,1.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,Vélez Sarsfield,Brasileiro,Patricio Pernicone (Vélez Sarsfield)
