Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Team,Championship,Player_Team
Gustavo Martins Santos,BRA,"DF,MF",20.0,17,689.0,41.0,20.1,7.7,5,90.0,5,12,20.0,10,1.76,12.0,11.0,1.0,0.13,-0.07,11.2,12.8,-1.6,-0.21,-0.09,Grêmio,Brasileiro,Gustavo Martins Santos (Grêmio)
Cuiabano,BRA,"DF,MF",19.0,11,490.0,45.0,14.3,5.4,5,77.0,3,6,17.0,14,2.27,9.0,10.0,-1.0,-0.18,-0.43,8.8,7.4,1.3,0.25,0.45,Grêmio,Brasileiro,Cuiabano (Grêmio)
Ronald,BRA,MF,19.0,10,418.0,42.0,12.2,4.6,5,71.0,1,5,12.0,9,2.0,8.0,8.0,0.0,0.0,-0.21,5.8,7.4,-1.6,-0.35,-0.24,Grêmio,Brasileiro,Ronald (Grêmio)
Lucas Besozzi,ARG,"FW,MF",20.0,12,399.0,33.0,11.7,4.4,5,46.0,0,7,24.0,10,1.58,9.0,11.0,-2.0,-0.45,-0.72,6.4,9.3,-2.9,-0.66,-0.58,Grêmio,Brasileiro,Lucas Besozzi (Grêmio)
Diogo Barbosa,BRA,DF,30.0,6,386.0,64.0,11.3,4.3,4,90.0,4,2,13.0,1,2.17,6.0,5.0,1.0,0.23,0.06,5.8,6.4,-0.6,-0.13,0.01,Grêmio,Brasileiro,Diogo Barbosa (Grêmio)
Caíque,BRA,GK,25.0,4,360.0,90.0,10.5,4.0,4,90.0,4,0,0.0,15,3.0,8.0,3.0,5.0,1.25,1.19,5.0,4.9,0.1,0.02,0.18,Grêmio,Brasileiro,Caíque (Grêmio)
Lucas Milla,BRA,MF,20.0,8,303.0,38.0,8.9,3.4,4,62.0,0,4,14.0,11,2.13,7.0,6.0,1.0,0.3,0.12,4.4,5.9,-1.4,-0.43,-0.32,Grêmio,Brasileiro,Lucas Milla (Grêmio)
Thomas Luciano,BRA,DF,21.0,6,312.0,52.0,9.1,3.5,3,83.0,1,3,21.0,2,1.83,4.0,8.0,-4.0,-1.15,-1.47,3.7,7.1,-3.4,-0.99,-0.94,Grêmio,Brasileiro,Thomas Luciano (Grêmio)
Lucas Silva,BRA,MF,29.0,4,222.0,56.0,6.5,2.5,3,70.0,0,1,12.0,5,1.75,3.0,3.0,0.0,0.0,-0.2,3.6,3.4,0.2,0.07,0.22,Grêmio,Brasileiro,Lucas Silva (Grêmio)
Nathan Fernandes,BRA,"FW,MF",17.0,11,378.0,34.0,11.1,4.2,2,75.0,0,9,25.0,7,2.27,9.0,7.0,2.0,0.48,0.33,4.2,5.5,-1.3,-0.31,-0.19,Grêmio,Brasileiro,Nathan Fernandes (Grêmio)
Adriel,BRA,GK,22.0,2,180.0,90.0,5.3,2.0,2,90.0,2,0,0.0,6,3.0,3.0,1.0,2.0,1.0,0.86,2.4,2.5,-0.2,-0.08,0.06,Grêmio,Brasileiro,Adriel (Grêmio)
Andre Martins,BRA,"FW,MF",21.0,21,368.0,18.0,10.8,4.1,1,60.0,0,20,15.0,17,1.43,6.0,2.0,4.0,0.98,0.89,6.3,4.7,1.5,0.38,0.58,Grêmio,Brasileiro,Andre Martins (Grêmio)
Zinho,BRA,"FW,MF",19.0,7,244.0,35.0,7.1,2.7,1,83.0,0,6,27.0,9,1.29,4.0,3.0,1.0,0.37,0.2,3.5,3.4,0.1,0.05,0.21,Grêmio,Brasileiro,Zinho (Grêmio)
Josué,BRA,MF,17.0,4,117.0,29.0,3.4,1.3,1,82.0,0,3,12.0,2,1.5,0.0,3.0,-3.0,-2.31,-2.58,0.1,3.2,-3.0,-2.34,-2.28,Grêmio,Brasileiro,Josué (Grêmio)
Brenno,BRA,GK,23.0,1,90.0,90.0,2.6,1.0,1,90.0,1,0,0.0,7,3.0,3.0,1.0,2.0,2.0,1.86,2.4,0.8,1.5,1.52,1.71,Grêmio,Brasileiro,Brenno (Grêmio)
Wesley,BRA,DF,19.0,1,90.0,90.0,2.6,1.0,1,90.0,1,0,0.0,7,0.0,0.0,3.0,-3.0,-3.0,-3.27,0.1,3.2,-3.1,-3.14,-3.08,Grêmio,Brasileiro,Wesley (Grêmio)
Juan Iturbe,PAR,"FW,MF",29.0,5,68.0,14.0,2.0,0.8,1,45.0,0,4,6.0,9,1.2,1.0,1.0,0.0,0.0,-0.19,0.9,0.8,0.1,0.14,0.29,Grêmio,Brasileiro,Juan Iturbe (Grêmio)
Luan Vieira,BRA,"FW,MF",29.0,5,50.0,10.0,1.5,0.6,0,0.0,0,5,10.0,15,2.0,0.0,1.0,-1.0,-1.8,-2.01,0.3,0.8,-0.5,-0.95,-0.82,Grêmio,Brasileiro,Luan Vieira (Grêmio)
Darlan Mendes,BRA,MF,24.0,1,45.0,45.0,1.3,0.5,0,0.0,0,1,45.0,6,3.0,0.0,0.0,0.0,0.0,-0.19,1.2,0.6,0.6,1.24,1.4,Grêmio,Brasileiro,Darlan Mendes (Grêmio)
Gustavinho,BRA,"FW,MF",21.0,2,33.0,17.0,1.0,0.4,0,0.0,0,2,17.0,14,0.0,0.0,1.0,-1.0,-2.73,-2.94,1.1,1.5,-0.4,-1.12,-0.99,Grêmio,Brasileiro,Gustavinho (Grêmio)
Freddy Noguera,PAR,FW,19.0,1,30.0,30.0,0.9,0.3,0,0.0,0,1,30.0,0,3.0,0.0,0.0,0.0,0.0,-0.19,0.1,0.3,-0.2,-0.52,-0.38,Grêmio,Brasileiro,Freddy Noguera (Grêmio)
Nata,BRA,"FW,DF",21.0,2,16.0,8.0,0.5,0.2,0,0.0,0,2,8.0,17,3.0,0.0,0.0,0.0,0.0,-0.19,0.4,0.1,0.3,2.08,2.23,Grêmio,Brasileiro,Nata (Grêmio)
Lian,BRA,MF,17.0,1,9.0,9.0,0.3,0.1,0,0.0,0,1,9.0,3,3.0,1.0,0.0,1.0,10.0,9.84,0.0,0.3,-0.2,-2.39,-2.26,Grêmio,Brasileiro,Lian (Grêmio)
João Vitor,BRA,MF,17.0,1,8.0,8.0,0.2,0.1,0,0.0,0,1,8.0,4,0.0,0.0,1.0,-1.0,-11.25,-11.46,0.1,0.4,-0.4,-4.37,-4.24,Grêmio,Brasileiro,João Vitor (Grêmio)
Ronald Barcellos,BRA,FW,20.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Grêmio,Brasileiro,Ronald Barcellos (Grêmio)
Gustavo Gomes,BRA,MF,17.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Grêmio,Brasileiro,Gustavo Gomes (Grêmio)
Zé Guilherme,BRA,DF,17.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Grêmio,Brasileiro,Zé Guilherme (Grêmio)
Jhonata Robert,BRA,FW,23.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Grêmio,Brasileiro,Jhonata Robert (Grêmio)
Felipe Scheibig,BRA,GK,22.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Grêmio,Brasileiro,Felipe Scheibig (Grêmio)
Gabriel Silva,BRA,MF,20.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Grêmio,Brasileiro,Gabriel Silva (Grêmio)
Viery,BRA,DF,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Grêmio,Brasileiro,Viery (Grêmio)
Fabricio Bustos,ARG,DF,26.0,29,2499.0,86.0,73.1,27.8,28,88.0,24,1,45.0,4,1.48,36.0,30.0,6.0,0.22,0.7,32.5,32.9,-0.4,-0.02,0.42,Internacional,Brasileiro,Fabricio Bustos (Internacional)
Alan Patrick,BRA,"MF,FW",31.0,34,2452.0,72.0,71.7,27.2,28,83.0,15,6,23.0,1,1.44,39.0,33.0,6.0,0.22,0.69,31.3,34.3,-3.0,-0.11,0.07,Internacional,Brasileiro,Alan Patrick (Internacional)
Wanderson,BRA,"FW,MF",28.0,32,2336.0,73.0,68.3,26.0,26,82.0,9,6,36.0,2,1.41,33.0,26.0,7.0,0.27,0.77,29.4,28.5,0.9,0.03,0.52,Internacional,Brasileiro,Wanderson (Internacional)
Gabriel Mercado,ARG,DF,35.0,26,2180.0,84.0,63.7,24.2,25,85.0,22,1,45.0,3,1.62,30.0,25.0,5.0,0.21,0.5,27.4,28.5,-1.0,-0.04,0.24,Internacional,Brasileiro,Gabriel Mercado (Internacional)
Vitão,BRA,DF,22.0,26,2041.0,79.0,59.7,22.7,25,80.0,19,1,30.0,2,1.31,27.0,29.0,-2.0,-0.09,-0.28,25.1,29.3,-4.2,-0.18,-0.13,Internacional,Brasileiro,Vitão (Internacional)
Renê,BRA,DF,30.0,28,2283.0,82.0,66.8,25.4,24,88.0,22,4,42.0,2,1.75,36.0,22.0,14.0,0.55,1.58,29.7,28.8,0.8,0.03,0.49,Internacional,Brasileiro,Renê (Internacional)
Mauricio,BRA,"FW,MF",21.0,26,1766.0,68.0,51.6,19.6,22,75.0,5,4,32.0,1,1.46,30.0,24.0,6.0,0.31,0.58,22.0,24.5,-2.4,-0.12,0.01,Internacional,Brasileiro,Mauricio (Internacional)
Johnny Cardoso,USA,MF,21.0,22,1607.0,73.0,47.0,17.9,20,79.0,9,2,18.0,1,1.87,27.0,18.0,9.0,0.5,0.9,22.3,19.8,2.5,0.14,0.51,Internacional,Brasileiro,Johnny Cardoso (Internacional)
Sergio Rochet,URU,GK,29.0,19,1710.0,90.0,50.0,19.0,19,90.0,19,0,0.0,0,1.53,31.0,25.0,6.0,0.32,0.58,24.4,20.9,3.5,0.19,0.63,Internacional,Brasileiro,Sergio Rochet (Internacional)
Enner Valencia,ECU,FW,33.0,22,1442.0,66.0,42.2,16.0,18,76.0,6,4,18.0,1,1.41,25.0,20.0,5.0,0.31,0.49,19.4,17.6,1.7,0.11,0.41,Internacional,Brasileiro,Enner Valencia (Internacional)
Luiz Adriano,BRA,FW,35.0,29,1330.0,46.0,38.9,14.8,17,68.0,3,12,15.0,6,1.28,11.0,20.0,-9.0,-0.61,-1.04,13.0,18.7,-5.6,-0.38,-0.41,Internacional,Brasileiro,Luiz Adriano (Internacional)
Carlos de Pena,URU,"MF,FW",30.0,27,1425.0,53.0,41.7,15.8,16,75.0,8,11,21.0,5,1.22,11.0,20.0,-9.0,-0.57,-1.02,14.3,21.1,-6.8,-0.43,-0.52,Internacional,Brasileiro,Carlos de Pena (Internacional)
Charles Aránguiz,CHI,MF,33.0,22,1267.0,58.0,37.0,14.1,16,69.0,1,6,28.0,1,1.32,25.0,15.0,10.0,0.71,1.09,19.0,12.5,6.5,0.47,0.94,Internacional,Brasileiro,Charles Aránguiz (Internacional)
Igor Gomes,BRA,DF,21.0,24,1465.0,61.0,42.8,16.3,14,86.0,12,10,27.0,13,1.71,20.0,24.0,-4.0,-0.25,-0.48,17.2,21.4,-4.1,-0.25,-0.22,Internacional,Brasileiro,Igor Gomes (Internacional)
Pedro Henrique,BRA,"FW,MF",32.0,26,1271.0,49.0,37.2,14.1,14,75.0,3,12,19.0,2,1.46,16.0,20.0,-4.0,-0.28,-0.49,16.6,19.0,-2.4,-0.17,-0.07,Internacional,Brasileiro,Pedro Henrique (Internacional)
Nicolás Hernández,COL,DF,25.0,23,1295.0,56.0,37.9,14.4,12,85.0,10,11,25.0,10,1.35,18.0,19.0,-1.0,-0.07,-0.15,16.4,19.3,-2.9,-0.2,-0.12,Internacional,Brasileiro,Nicolás Hernández (Internacional)
Romulo,BRA,"MF,DF",22.0,20,1216.0,61.0,35.6,13.5,12,81.0,6,8,30.0,11,1.6,13.0,13.0,0.0,0.0,-0.04,12.1,18.1,-5.9,-0.44,-0.48,Internacional,Brasileiro,Romulo (Internacional)
Bruno Henrique,BRA,MF,33.0,20,1050.0,53.0,30.7,11.7,10,79.0,3,10,26.0,1,1.45,14.0,16.0,-2.0,-0.17,-0.29,13.4,14.8,-1.4,-0.12,0.02,Internacional,Brasileiro,Bruno Henrique (Internacional)
Keiller,BRA,GK,26.0,10,900.0,90.0,26.3,10.0,10,90.0,10,0,0.0,24,0.73,9.0,19.0,-10.0,-1.0,-1.39,8.4,15.5,-7.0,-0.7,-0.78,Internacional,Brasileiro,Keiller (Internacional)
John,BRA,GK,26.0,9,810.0,90.0,23.7,9.0,9,90.0,9,0,0.0,8,2.0,9.0,5.0,4.0,0.44,0.55,9.3,10.7,-1.5,-0.16,-0.04,Internacional,Brasileiro,John (Internacional)
Gabriel,BRA,MF,30.0,15,765.0,51.0,22.4,8.5,9,78.0,6,6,11.0,8,1.33,3.0,13.0,-10.0,-1.18,-1.55,7.8,10.6,-2.8,-0.34,-0.26,Internacional,Brasileiro,Gabriel (Internacional)
Gustavo Campanharo,BRA,MF,30.0,15,695.0,46.0,20.3,7.7,8,66.0,1,7,24.0,14,1.8,8.0,8.0,0.0,0.0,-0.03,7.5,9.6,-2.2,-0.28,-0.19,Internacional,Brasileiro,Gustavo Campanharo (Internacional)
Dalbert Henrique,BRA,DF,29.0,9,497.0,55.0,14.5,5.5,7,68.0,2,2,10.0,4,0.89,4.0,9.0,-5.0,-0.91,-1.09,5.2,6.8,-1.6,-0.29,-0.19,Internacional,Brasileiro,Dalbert Henrique (Internacional)
Matheus Dias,BRA,"MF,FW",25.0,14,405.0,29.0,11.8,4.5,6,51.0,0,8,13.0,10,1.21,2.0,4.0,-2.0,-0.44,-0.53,4.2,4.2,0.0,0.0,0.15,Internacional,Brasileiro,Matheus Dias (Internacional)
Rodrigo Moledo,BRA,DF,35.0,7,478.0,68.0,14.0,5.3,5,84.0,4,2,29.0,4,1.43,5.0,6.0,-1.0,-0.19,-0.25,5.6,7.7,-2.1,-0.4,-0.31,Internacional,Brasileiro,Rodrigo Moledo (Internacional)
Lucca Holanda,BRA,FW,19.0,19,550.0,29.0,16.1,6.1,4,77.0,1,15,16.0,17,1.26,5.0,7.0,-2.0,-0.33,-0.42,7.1,8.6,-1.5,-0.25,-0.14,Internacional,Brasileiro,Lucca Holanda (Internacional)
Alexandre Alemão,BRA,FW,24.0,9,340.0,38.0,9.9,3.8,3,66.0,1,6,24.0,3,1.56,3.0,3.0,0.0,0.0,-0.03,4.3,5.1,-0.9,-0.23,-0.11,Internacional,Brasileiro,Alexandre Alemão (Internacional)
Thauan Lara,BRA,"DF,MF",19.0,10,336.0,34.0,9.8,3.7,3,75.0,2,7,16.0,19,1.6,1.0,8.0,-7.0,-1.87,-2.11,2.5,7.3,-4.8,-1.29,-1.29,Internacional,Brasileiro,Thauan Lara (Internacional)
Hugo Mallo,ESP,DF,31.0,6,325.0,54.0,9.5,3.6,3,80.0,2,3,28.0,0,0.83,2.0,3.0,-1.0,-0.28,-0.34,2.5,4.5,-2.0,-0.55,-0.46,Internacional,Brasileiro,Hugo Mallo (Internacional)
Gabriel Baralhas,BRA,MF,24.0,5,236.0,47.0,6.9,2.6,2,85.0,1,3,22.0,7,0.8,2.0,4.0,-2.0,-0.76,-0.85,2.7,3.6,-1.0,-0.36,-0.25,Internacional,Brasileiro,Gabriel Baralhas (Internacional)
Gabriel Barros,BRA,"FW,MF",21.0,5,177.0,35.0,5.2,2.0,2,66.0,0,3,15.0,26,1.2,4.0,3.0,1.0,0.51,0.51,2.3,2.5,-0.2,-0.09,0.04,Internacional,Brasileiro,Gabriel Barros (Internacional)
Jean Dias,BRA,"FW,MF",32.0,10,321.0,32.0,9.4,3.6,1,78.0,0,9,27.0,12,1.8,4.0,1.0,3.0,0.84,0.9,4.1,5.0,-0.9,-0.24,-0.12,Internacional,Brasileiro,Jean Dias (Internacional)
João Dalla Corte,BRA,DF,16.0,1,20.0,20.0,0.6,0.2,0,0.0,0,1,20.0,6,0.0,2.0,1.0,1.0,4.5,4.5,1.4,1.0,0.4,1.58,1.72,Internacional,Brasileiro,João Dalla Corte (Internacional)
Estevão,BRA,MF,20.0,1,11.0,11.0,0.3,0.1,0,0.0,0,1,11.0,9,0.0,0.0,1.0,-1.0,-8.18,-8.23,0.2,0.9,-0.8,-6.26,-6.14,Internacional,Brasileiro,Estevão (Internacional)
Lucas Ramos,BRA,FW,22.0,1,1.0,1.0,0.0,0.0,0,0.0,0,1,1.0,6,3.0,0.0,0.0,0.0,0.0,-0.03,0.0,0.0,0.0,3.4,3.53,Internacional,Brasileiro,Lucas Ramos (Internacional)
Anthoni,BRA,GK,21.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Internacional,Brasileiro,Anthoni (Internacional)
Felipe,BRA,DF,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Internacional,Brasileiro,Felipe (Internacional)
Emerson Júnior,BRA,GK,22.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Internacional,Brasileiro,Emerson Júnior (Internacional)
Vinicius Rangel,BRA,DF,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Internacional,Brasileiro,Vinicius Rangel (Internacional)
Wéverton,BRA,GK,35.0,35,3150.0,90.0,92.1,35.0,35,90.0,35,0,0.0,0,1.91,62.0,30.0,32.0,0.91,1.25,53.5,34.7,18.8,0.54,0.85,Palmeiras,Brasileiro,Wéverton (Palmeiras)
Gustavo Gómez,PAR,DF,29.0,32,2760.0,86.0,80.7,30.7,32,86.0,29,0,0.0,0,1.72,49.0,29.0,20.0,0.65,-0.85,45.8,31.1,14.7,0.48,0.04,Palmeiras,Brasileiro,Gustavo Gómez (Palmeiras)
Zé Rafael,BRA,MF,29.0,31,2565.0,83.0,75.0,28.5,31,83.0,15,0,0.0,0,1.97,48.0,22.0,26.0,0.91,0.39,41.6,25.7,15.9,0.56,0.35,Palmeiras,Brasileiro,Zé Rafael (Palmeiras)
Raphael Veiga,BRA,MF,27.0,31,2453.0,79.0,71.7,27.3,30,81.0,8,1,32.0,0,2.0,48.0,20.0,28.0,1.03,0.75,40.2,23.2,17.0,0.62,0.54,Palmeiras,Brasileiro,Raphael Veiga (Palmeiras)
Joaquín Piquerez,URU,DF,24.0,29,2526.0,87.0,73.9,28.1,29,87.0,25,0,0.0,1,2.07,54.0,22.0,32.0,1.14,1.24,42.4,23.8,18.6,0.66,0.74,Palmeiras,Brasileiro,Joaquín Piquerez (Palmeiras)
Mayke,BRA,"DF,FW",30.0,33,2498.0,76.0,73.0,27.8,28,85.0,19,5,23.0,0,1.88,44.0,21.0,23.0,0.83,0.05,39.6,25.4,14.3,0.51,0.16,Palmeiras,Brasileiro,Mayke (Palmeiras)
Murilo Cerqueira,BRA,DF,25.0,25,2165.0,87.0,63.3,24.1,24,89.0,22,1,19.0,2,1.96,43.0,23.0,20.0,0.83,0.04,35.1,24.6,10.6,0.44,-0.08,Palmeiras,Brasileiro,Murilo Cerqueira (Palmeiras)
Artur,BRA,FW,24.0,31,1896.0,61.0,55.4,21.1,22,76.0,4,9,24.0,4,2.06,42.0,16.0,26.0,1.23,0.94,31.9,15.5,16.4,0.78,0.7,Palmeiras,Brasileiro,Artur (Palmeiras)
Luan Garcia,BRA,DF,29.0,23,1819.0,79.0,53.2,20.2,21,86.0,18,2,12.0,12,1.91,34.0,17.0,17.0,0.84,0.05,30.3,21.7,8.6,0.43,-0.09,Palmeiras,Brasileiro,Luan Garcia (Palmeiras)
Gabriel Menino,BRA,MF,22.0,24,1593.0,66.0,46.6,17.7,21,70.0,5,3,38.0,0,1.71,27.0,14.0,13.0,0.73,-0.15,22.8,14.5,8.3,0.47,0.0,Palmeiras,Brasileiro,Gabriel Menino (Palmeiras)
Richard Ríos,COL,MF,22.0,37,1853.0,50.0,54.2,20.6,20,73.0,6,17,23.0,0,1.89,31.0,19.0,12.0,0.58,-0.51,30.2,23.9,6.2,0.3,-0.37,Palmeiras,Brasileiro,Richard Ríos (Palmeiras)
Rony,BRA,FW,27.0,30,1639.0,55.0,47.9,18.2,19,72.0,5,11,24.0,0,1.93,34.0,11.0,23.0,1.26,0.86,26.2,16.0,10.2,0.56,0.17,Palmeiras,Brasileiro,Rony (Palmeiras)
Endrick,BRA,FW,16.0,31,1558.0,50.0,45.6,17.3,18,74.0,4,13,18.0,6,1.58,29.0,19.0,10.0,0.58,-0.44,26.7,22.2,4.6,0.26,-0.38,Palmeiras,Brasileiro,Endrick (Palmeiras)
Marcos Rocha,BRA,DF,34.0,20,1264.0,63.0,37.0,14.0,15,79.0,8,5,17.0,8,2.2,18.0,8.0,10.0,0.71,-0.16,20.4,12.3,8.1,0.58,0.17,Palmeiras,Brasileiro,Marcos Rocha (Palmeiras)
Breno,BRA,FW,27.0,31,1365.0,44.0,39.9,15.2,14,72.0,1,17,21.0,7,1.9,28.0,13.0,15.0,0.99,0.29,23.3,20.3,3.0,0.2,-0.45,Palmeiras,Brasileiro,Breno (Palmeiras)
Dudu,BRA,FW,31.0,14,1076.0,77.0,31.5,12.0,14,77.0,4,0,0.0,0,1.86,21.0,9.0,12.0,1.0,0.27,18.6,9.0,9.6,0.8,0.49,Palmeiras,Brasileiro,Dudu (Palmeiras)
Vanderlan,BRA,DF,20.0,14,909.0,65.0,26.6,10.1,9,88.0,8,5,23.0,23,1.29,13.0,11.0,2.0,0.2,-0.84,15.9,15.6,0.3,0.03,-0.59,Palmeiras,Brasileiro,Vanderlan (Palmeiras)
Jhonatan Jowjow,BRA,"MF,FW",20.0,20,891.0,45.0,26.1,9.9,8,81.0,6,12,20.0,15,1.81,17.0,13.0,4.0,0.4,-0.56,15.1,15.7,-0.6,-0.06,-0.72,Palmeiras,Brasileiro,Jhonatan Jowjow (Palmeiras)
José López,ARG,"FW,MF",22.0,22,591.0,27.0,17.3,6.6,5,66.0,0,17,15.0,15,1.82,13.0,6.0,7.0,1.07,0.3,14.2,6.7,7.4,1.13,0.8,Palmeiras,Brasileiro,José López (Palmeiras)
Kaiky Naves,BRA,"DF,FW",20.0,10,526.0,53.0,15.4,5.8,5,78.0,2,5,27.0,23,1.6,11.0,4.0,7.0,1.2,0.45,9.5,8.0,1.4,0.25,-0.26,Palmeiras,Brasileiro,Kaiky Naves (Palmeiras)
Luis Guilherme,BRA,"FW,MF",16.0,19,576.0,30.0,16.8,6.4,4,64.0,0,15,21.0,6,1.32,11.0,6.0,5.0,0.78,-0.04,12.2,9.5,2.7,0.42,-0.06,Palmeiras,Brasileiro,Luis Guilherme (Palmeiras)
Fabinho,BRA,MF,20.0,24,587.0,24.0,17.2,6.5,3,73.0,0,21,18.0,14,2.0,12.0,8.0,4.0,0.61,-0.24,11.1,8.3,2.7,0.42,-0.06,Palmeiras,Brasileiro,Fabinho (Palmeiras)
García,BRA,DF,21.0,5,293.0,59.0,8.6,3.3,3,82.0,2,2,24.0,23,1.5,10.0,7.0,3.0,0.92,0.12,4.9,6.4,-1.4,-0.44,-1.0,Palmeiras,Brasileiro,García (Palmeiras)
Marcelo Lomba,BRA,GK,36.0,3,270.0,90.0,7.9,3.0,3,90.0,3,0,0.0,35,1.0,2.0,3.0,-1.0,-0.33,-1.25,3.7,4.7,-0.9,-0.31,-0.85,Palmeiras,Brasileiro,Marcelo Lomba (Palmeiras)
Kevin,BRA,"FW,DF",20.0,7,232.0,33.0,6.8,2.6,2,56.0,0,5,24.0,17,1.29,2.0,3.0,-1.0,-0.39,-1.29,2.7,2.4,0.3,0.12,-0.37,Palmeiras,Brasileiro,Kevin (Palmeiras)
Jailson Siqueira,BRA,"MF,DF",27.0,8,163.0,20.0,4.8,1.8,1,65.0,0,7,14.0,19,2.25,4.0,3.0,1.0,0.55,-0.28,4.2,3.3,0.9,0.49,0.02,Palmeiras,Brasileiro,Jailson Siqueira (Palmeiras)
Rafael Navarro,BRA,FW,22.0,3,125.0,42.0,3.7,1.4,1,68.0,0,2,29.0,9,2.33,3.0,3.0,0.0,0.0,-0.85,2.5,1.7,0.8,0.55,0.08,Palmeiras,Brasileiro,Rafael Navarro (Palmeiras)
Bruno Tabata,BRA,"MF,FW",25.0,5,124.0,25.0,3.6,1.4,1,70.0,0,4,14.0,4,1.4,0.0,1.0,-1.0,-0.73,-1.6,2.7,1.1,1.6,1.14,0.69,Palmeiras,Brasileiro,Bruno Tabata (Palmeiras)
Ian Custódio,BRA,DF,19.0,1,17.0,17.0,0.5,0.2,0,0.0,0,1,17.0,0,0.0,0.0,1.0,-1.0,-5.29,-6.14,0.1,0.5,-0.4,-2.31,-2.79,Palmeiras,Brasileiro,Ian Custódio (Palmeiras)
Giovani,BRA,FW,19.0,2,15.0,8.0,0.4,0.2,0,0.0,0,2,8.0,3,1.5,0.0,1.0,-1.0,-6.0,-6.85,0.2,0.7,-0.6,-3.42,-3.91,Palmeiras,Brasileiro,Giovani (Palmeiras)
Estevão,BRA,FW,16.0,1,13.0,13.0,0.4,0.1,0,0.0,0,1,13.0,2,1.0,0.0,1.0,-1.0,-6.92,-7.77,0.0,0.0,0.0,0.0,0.0,Palmeiras,Brasileiro,Estevão (Palmeiras)
Eduard Atuesta,COL,MF,25.0,1,5.0,5.0,0.1,0.1,0,0.0,0,1,5.0,3,1.0,0.0,0.0,0.0,0.0,-0.82,0.0,0.0,0.0,0.0,-0.47,Palmeiras,Brasileiro,Eduard Atuesta (Palmeiras)
Kauan Santos,BRA,FW,18.0,1,2.0,2.0,0.1,0.0,0,0.0,0,1,2.0,0,0.0,0.0,1.0,-1.0,-45.0,-45.84,0.0,0.5,-0.5,-22.72,-23.2,Palmeiras,Brasileiro,Kauan Santos (Palmeiras)
Leo Azevedo,BRA,MF,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Palmeiras,Brasileiro,Leo Azevedo (Palmeiras)
Ney Bahia,BRA,FW,18.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Palmeiras,Brasileiro,Ney Bahia (Palmeiras)
Kaique,BRA,GK,19.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Palmeiras,Brasileiro,Kaique (Palmeiras)
Mateus,BRA,GK,20.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Palmeiras,Brasileiro,Mateus (Palmeiras)
